	coreid	status	nwords_original	nwords_result	nwords_val	nwords_recovered	nwords_omitted	nwords_created	nwords_recovered_val	nwords_created_val	common_words	original_only	result_only	common_words_val	val_only
192	wfo-0001028033	success	157	92	51	69	88	23	50	1	1–4,1–5,2–3,3–11,4–12,4–5,50,6–12,acuminate,acute,anther,apex,attenuate,base,brochidodromous,brown,calyx,cm,cyme,decurrent,deeply,densely,elliptic,emarginate,filament,flower,fruit,glabrous,greenish,growth,herb,hispid-pubescent,introrsely,lateral,length,like,lobe,lobed,membranaceous,mm,new,oblong,ovate-lanceolate,pedicel,petiole,pore,poricidal,pubescence,rhizomatous,sessile,shiny,shrub,simple,slightly,solitary,spreading,stellate,stem,stigma,style,surface,trichome,tube,unbranched,uniseriate,unknown,upright,venation,white	.6,1.4–1.8,1.5,2–4,2–foliate,3,3–4,3–5,5-merou,5–7,abaxially,adaxiall,adaxially,along,alyx,anthesi,ark,ascending,becoming,blade,branch,capitat,cell,chartaceous,ciliate,connivent,contiguou,cordate,cylindrical,darker,denser,diameter,directed,discolorous,drying,eaf,eed,entire,equal,eye,few-branched,florescence,geminat,glabrescent,green,high,know,known,light,linear-lanceolate,long,longitudinal,lower,mainly,margin,midrib,naked,nearly,older,onto,opening,order,orolla,perfect,prominent,prostrat,pubescent,recurved,ruit,secondary,shin,shorter,slit,sparsely,straight,strongly,subapical,tamen,tem,unit,vary,vein,visible,wide,woody,yellow,ympodial,×	arrangement,capitate,colour,corolla,feature,form,height,history,inflorescence,leaf,life,number,ovary,plant,reproduction,seed,shape,size,texture,tip,type,width,young	1–4,1–5,2–3,3–11,4–12,4–5,50,6–12,acuminate,acute,attenuate,brochidodromous,brown,cm,cyme,decurrent,deeply,densely,elliptic,emarginate,glabrous,greenish,herb,hispid-pubescent,introrsely,lateral,like,lobed,membranaceous,mm,oblong,ovate-lanceolate,poricidal,pubescence,rhizomatous,sessile,shiny,shrub,simple,slightly,solitary,spreading,stellate,stem,trichome,unbranched,uniseriate,unknown,upright,white	capitate
193	wfo-0001028067	success	138	110	52	64	74	46	50	2	0.5-1.5,0.5-2,1-10-30,1-7,10-25,2,2-3,2.5-3,3-17,3-4,3-5,6-12,6-18,7-11-compound,7-20,7-9,acuminate,acute,apart,apex,base,calyx,cm,connivent,cuneate,dark,directed,elliptic-fusiform,flattened,flower,fruit,glabrous,hair,leaf,lobe,mm,moderately,narrowly,nearly,pedicel,petiole,pink,pinnately,pore,puberulent,purple,rarely,shrub,simple,sparsely,stellate,stigma,strongly,style,tip,tomentulose,triangular,triangular-deltate,truncate,tube,unbranched,usually,x,yellow	0.5-1,1,1-11,1-2,1-3,1.5-2.5,2-2.5,3-7,4-foliat,5-7,8-13,abaxially,adaxiall,adaxially,aggregate,along,articulated,axe,basiscopically,blade,cell,chartaceous,color,compound,cylindrical,decurrent,diameter,distall,eaf,eed,elliptic-ovate,entire,especially,glabrou,lateral,leaflet,leaving,lon,long,lower,margin,midrib,nflorescence,nther,obtuse,often,orolla,pedicellar,peduncle,per,puberulen,rachi,radiu,remnant,ripe,ruit,several,slightly,smal,spaced,stone,subcoriaceous,tal,tem,time,truncat,unequal,unit,unknown,upper,vary,wide,ympodial,zigzag	anther,anthesi,arrangement,bud,coat,colour,connation,corolla,decurrency,distally,dry,embryo,feature,filament,form,growth,height,history,inflorescence,length,life,midpoint,minor,na,new,number,ovary,papilla,plant,prickle,ray,reproduction,scar,seed,shape,size,spacing,specimen,stem,surface,texture,tuberculation,type,width,winging,young	0.5-1.5,0.5-2,1-10-30,1-7,10-25,2,2-3,2.5-3,3-17,3-4,3-5,6-12,6-18,7-11-compound,7-20,7-9,acuminate,acute,apart,cm,connivent,cuneate,dark,directed,elliptic-fusiform,flattened,glabrous,hair,mm,moderately,narrowly,nearly,pink,pinnately,puberulent,purple,rarely,shrub,simple,sparsely,stellate,strongly,tomentulose,triangular,triangular-deltate,truncate,unbranched,usually,x,yellow	distally,na
194	wfo-0001028069	success	249	124	66	84	165	40	63	3	0.1-0.3,0.1-0.5,0.3-0.45,0.3-0.7,0.4-0.8,0.5-0.7,0.5-1.8,0.6-1.1,1-2.7,1.5-2.0,10,12,2-17,2-3-branched,2-locular,3,5-25,acute,anther,anthesi,apex,articulated,axi,base,basioscopically,bilaterally,calyx,cm,conical,cordate,corolla,cuneate,curving,decurrent,deep,densely,filament,flower,fruit,glandular-villous,globose,green,hair-like,herb,imparipinnate,interrupted,leaf,length,linear,lobe,long,minute,minutely,mm,oblique,obovate,occasionally,orange,outgrowth,ovary,ovate,pale,pedicel,pentagonal,perennial,petiole,plant,pubescent,rounded,several,simple,size,somewhat,stem,stigma,straight,style,surface,symmetric,toward,trichome,tube,uniseriate,yellow	.1,.1-0.2,.2,.5,0.05-0.1,0.1-0.15,0.1-0.2,0.1-0.2-0.4,0.1-0.6,0.2-0.3,0.2-0.5,0.3,0.3-0.4,0.3-0.6,0.3-1,0.4,0.4-0.5,0.4-1,0.5,0.5-2,0.6-4,0.7-1,0.7-1.3,0.7-1.5,0.8-1.2,1-2-celled,1-3.5,1-4.5,1.4,1.5-3.5-6,1.6-3.2,10-12,2-4,2-7,3-5-22-30,3-foliate,4-celled,6-10-30,<,abaxially,absen,abundant,accrescent,adjacent,adpressed,along,alternate,always,among,apical,appearance,appendage,appressed,ba,basal,becoming,berry,bract,bracteole-like,bright,brown,cell,citru,column,composed,cone-shaped,deeply,dense,diameter,due,eaf,ebracteate,edicel,eed,eglandular,erect,exserted,forming,fruiting,fusion,giving,glabrescent,gland,gland-tippe,gland-tipped,glandular,gree,half,halfway,head,included,initially,interjected,internode,larger,later,lateral,leaflet,less,like,lime,lobed,lon,longer,longest,lower,margin,maturity,middl,midvein,multicellular,narrowly,nflorescence,often,one,pair,patent,peduncle,per,petiolule,population,present,primary,procumbent,pseudostipule,pubescence,quaternary,rarely,reflexed,robust,ruit,scarcely,scent,secondary,sessile,shaggy,short,shorter,silky,single-celled,slender,smaller,staminal,sterile,strong,subopposite,tangled,tem,terminal,tertiary,testa,thick,tightly,transparent,ud,unicellular,unit,usually,varying,viny,wall,weak,wide,winged,ympodial	0.2-0.6,arrangement,bark,bud,coat,colour,connation,decurrency,dry,embryo,feature,form,growth,height,history,inflorescence,life,middle,midpoint,minor,na,new,number,papilla,pore,prickle,ray,reproduction,scar,seed,shape,spacing,specimen,texture,tip,tuberculation,type,width,winging,young	0.1-0.3,0.1-0.5,0.3-0.45,0.3-0.7,0.4-0.8,0.5-0.7,0.5-1.8,0.6-1.1,1-2.7,1.5-2.0,10,12,2-17,2-3-branched,2-locular,3,5-25,acute,articulated,axi,basioscopically,bilaterally,cm,conical,cordate,cuneate,curving,decurrent,deep,densely,glandular-villous,globose,green,hair-like,herb,imparipinnate,interrupted,length,linear,long,minute,minutely,mm,oblique,obovate,occasionally,orange,outgrowth,ovate,pale,pentagonal,perennial,pubescent,rounded,several,simple,somewhat,straight,symmetric,toward,trichome,uniseriate,yellow	0.2-0.6,middle,na
195	wfo-0001028075	success	196	142	101	114	82	28	96	5	1-10,1-2,1-3,1.5-2.5,1.6-2.7,10-35,2-3,2-6,2.5-10,3-23.5,4-12,5-12,5-14,5-17,5-8,5-9,7-13,7-30,8-12,abaxially,acumen,adaxially,anther,apart,axillary,base,berry,blade,borne,broadly,brownish,bud,cell,chartaceous,ciliate,cm,condition,connivent,corolla,covering,dark,decreasing,diameter,distinctively,dot,drying,end,filament,flower,forked,fresh,fruit,glabrescent,glabrous,globose,green,green-white,greenish,hair-like,herb,homostylous,lanceolate,lateral,leaf,leaflet,light,ligulate,lobe,long,make,margin,membranous,mm,mucilaginous,narrow,obtuse,odd-pinnate,often,ovoid,pair,pale,pedicel,peduncle,pentagonal,petiolule,plant,poricidal,reflexed,rotate,rounded,scattered,seed,singly,size,stigma,style,subtending,terminal,testal,thick,throughout,tip,toward,tube,tuber,typically,wall,wet,white,whitish,wide,wing,x,yellow	.5,1-2.7,1.5-7,2-4.5,3-11,4-7,5-7,5-merou,absent,acuman,acuminate,acute,ag,along,alyx,apex,apparently,articulated,axe,capitat,cuneate,differentiated,digestion,distal,distally,dorsally,eaf,edge,eed,elliptic-lanceolate,enzyme,erec,especially,exceeding,flat,folded,geminat,generally,glabrescen,half,honeycomb-shaped,interjected,larger,lengthening,living,lower,middl,midrib,minutely,much,nflorescence,oblique,orolla,ovate,ovate-elliptic,perfect,petiole,plurifoliate,pore,puberulent,purple,removed,ruit,seudostipule,slightly,slit,sometimes,spaced,specimen,stamen,star,stolo,straight,subcordate,tall,tamen,tem,tri-,unit,usually,vary,ympodial	5-merous,arrangement,calyx,capitate,colour,feature,form,growth,height,history,inflorescence,length,life,na,number,ovary,perennial,presence,pseudostipule,reproduction,shape,spacing,staman,stem,stolon,surface,texture,type	1-10,1-2,1-3,1.5-2.5,1.6-2.7,10-35,2-3,2-6,2.5-10,3-23.5,4-12,5-12,5-14,5-17,5-8,5-9,7-13,7-30,8-12,abaxially,adaxially,apart,axillary,base,berry,blade,borne,broadly,brownish,bud,cell,chartaceous,ciliate,cm,condition,connivent,covering,dark,decreasing,distinctively,dot,drying,end,flower,forked,fresh,glabrescent,glabrous,globose,green,green-white,greenish,hair-like,herb,homostylous,lanceolate,lateral,leaf,light,ligulate,long,make,membranous,mm,mucilaginous,narrow,obtuse,odd-pinnate,often,ovoid,pale,pentagonal,poricidal,reflexed,rotate,rounded,scattered,seed,singly,size,subtending,terminal,testal,thick,throughout,tip,toward,typically,wall,wet,white,whitish,wide,wing,x,yellow	5-merous,capitate,na,perennial,stolon
196	wfo-0001028076	success	195	116	70	83	112	33	65	5	.5,0.5,1-1.3,1-10,1-2,1.8-2.2,12-22,13-14,2-12,2-5.4,2.2-2.6,2.5-4,4-5,5,5-20,5-6,5-6.5,7-8,anther,articulated,attenuate,axillary,berry,bud,chartaceous,cm,conical,connivent,corolla,densely,diameter,digestion,enzyme,filament,flower,forked,fruit,glabrous,green,hair,herb,honeycomb-shaped,lanceolate,lateral,leaf,less,light,like,lobe,long,medium,membranous,minute,mm,odd-pinnate,ovoid,pedicel,peduncle,pentagonal,petiole,plant,pore,poricidal,proximal,pubescent,purple,removed,ripe,rotate,seed,size,stem,stigma,straight,style,subtending,terminal,tip,tube,unwinged,wall,wide,wing	0.4-0.5,1-3,1.2-2.2,110,2-3,2.2-3.7,2.5-3,2.6-3.8,4.5-7,5-merou,?,abaxially,absent,acumen,acuminate,adaxially,ag,alyx,apart,apex,apparently,axe,base,blade,borne,brownish,capitat,cell,ciliate,condition,covering,decreasing,distal,dorsally,drying,eaf,edge,eed,elliptic,end,erec,especially,exceeding,flat,folded,fresh,geminat,generally,glabrou,gradually,green-white,greenish,hair-like,half,homostylous,interjected,larger,leaflet,lengthening,living,lower,make,margin,mucilaginous,nflorescence,obtuse,orolla,ovate,pair,perfect,petiolule,plurifoliate,pubescen,rarely,ray,round,ruit,secondary,semierect,sessile,seudostipule,singly,slightly,slit,spaced,specimen,stamen,ste,stolo,subequal,subsessile,symmetrical,tall,tamen,tem,testal,thick,thir,throughout,toward,tri-,tuber,typically,unit,usually,vary,wet,white,whitish,x,yellow,ympodial	abaxial,adaxial,arrangement,calyx,capitate,coat,colour,connation,feature,form,geminate,growth,height,history,inflorescence,length,life,na,number,ovary,papilla,perennial,pseudostipule,reproduction,shape,spacing,surface,texture,third,tuberculation,type,width,young	.5,0.5,1-1.3,1-10,1-2,1.8-2.2,12-22,13-14,2-12,2-5.4,2.2-2.6,2.5-4,4-5,5,5-20,5-6,5-6.5,7-8,articulated,attenuate,axillary,berry,bud,chartaceous,cm,conical,connivent,densely,digestion,enzyme,forked,glabrous,green,hair,herb,honeycomb-shaped,lanceolate,lateral,less,light,like,long,medium,membranous,minute,mm,odd-pinnate,ovoid,pentagonal,poricidal,proximal,pubescent,purple,removed,ripe,rotate,stem,straight,subtending,terminal,tip,unwinged,wall,wide,wing	capitate,geminate,na,perennial,third
197	wfo-0001028105	success	150	128	74	89	61	39	70	4	.1,.5,0.3-1.5,0.5-1,0.5-2,0.6-1,1-1.2,1-1.5,1-2.5,1.5-2,1.5-4.5,2,2-2.2,2-5,3-5-celled,3-6,9.5-15,acuminate,acute,anther,anthesi,apex,apical,attenuate,bark,base,berry,bilobed,calyx,clavate,cm,conical,corolla,deflexed,distinct,ellipsoid,elliptic,filament,filiform,flattened-reniform,glabrous,glandular,globose,green,incrassate,leaf,like,lobe,lobed,long,margin,minor,minutely,mm,nearly,opposite,ovary,pale,papillose,pedicel,petiole,pitted,pore,poricidal,projection,pubescent,quadrate,scar,shaped,shrub,simple,size,slightly,small,sparsely,stem,stigma,style,surface,tear-drop,tip,tree,trichome,tube,uniseriate,white,woody,x,young	.4,0.5,1.5,1.5-1.8,3.5-4,5-7-flowered,6-7,abaxially,adaxially,apar,axi,axil,ba,dark,dense,dia,differing,difoliate,drying,eaf,edicel,eed,erect,evenly,exserted,free,fruiting,geminat,greenish-yello,lamina,lateral,lon,lower,main,major,middle,nflorescence,occasionally,older,olive-green,pair,papillo,planar,portion,reddish-brown,reflexed,ruit,scattered,spaced,spreading,straight,strongly,tall,tub,tuft,ud,unit,vein,widest,yellowish,ympodial	5-7,apart,arrangement,bud,coat,colour,connation,decurrency,dry,embryo,feature,flower,form,fruit,greenish-yellow,growth,height,history,inflorescence,length,life,midpoint,na,new,number,papilla,plant,prickle,ray,reproduction,seed,shape,spacing,specimen,texture,tuberculation,type,width,winging	.1,.5,0.3-1.5,0.5-1,0.5-2,0.6-1,1-1.2,1-1.5,1-2.5,1.5-2,1.5-4.5,2,2-2.2,2-5,3-5-celled,3-6,9.5-15,acuminate,acute,apical,attenuate,base,berry,bilobed,clavate,cm,conical,deflexed,distinct,ellipsoid,elliptic,filiform,flattened-reniform,glabrous,glandular,globose,green,incrassate,leaf,like,lobed,long,margin,minutely,mm,nearly,opposite,pale,papillose,pitted,poricidal,projection,pubescent,quadrate,shaped,shrub,simple,slightly,small,sparsely,stem,tear-drop,tip,tree,trichome,uniseriate,white,woody,x,young	5-7,apart,greenish-yellow,na
198	wfo-0001028109	success	202	121	74	88	114	33	70	4	-7,0.4-0.8,0.4-1.5,0.45-0.65,0.6-0.8,1.5-10,1.5-2.5,1.5-5.5,12-40,2-4,2.3-2.9,2.5-5,2/3-3/4,30-150,5-13-20,acuminate,acute,almost,anther,apart,apex,apically,bark,base,berry,bright,calyx,cm,connivent,cuneate,deltate,densely,dull,elliptic,erect,evenly,filament,flattened-reniform,flower,fruit,glabrescent,glabrous,green,lateral,leaf,length,light,lobe,lobed,long,maturity,mauve,minor,mm,multangulate,obtuse,orange-brown,pedicel,petiole,poricidal,prickly,recurved,red,scar,shrub,simple,small,sometimes,spherical,stalked,stellate,stellate-pubescent,stem,style,surface,tapering,terete,terminal,tip,tree,trichome,tube,way,weakly,white,wide,yellow,young	.5,/3,0.05-0.15,0.05-0.2,0.1,0.1-0.2,0.3,0.5-1.2,0.5-2.5-4,0.7,0.8-1.5,0.8-1.6,1/8-1/4,10-25,10-30,15-100,2-15,2.5-3,20-60,3-4-13,3-7,3.5-6,3/4,4-5-merous,5-30,8-12,8-15,8-25,abaxial,abaxially,acut,adaxial,alyx,ame,apar,apparently,articulated,blade,branching,brow,c.,chartaceous,curved,diameter,dimorphic,discolorous,drying,eaf,eed,elongating,entire,equal,free,fruiting,fully,geminate,gently,glabrou,gray-green,green-brown,infructescence,long-styled,longer,lower,margin,mature,midpoint,moderately,nflorescence,occasionally,older,one,open,opening,orolla,oung,pair,peduncle,per,perfec,pericarp,perpendicular,plurifoliat,porrect,portion,prickl,prickle,primary,ray,red-brown,reflexed,ruit,secondary,sessile,slender,smooth,spaced,spreading,stalk,straight,strongly,tamen,tertiary,time,unarme,unarmed,unit,usually,vary,vein,venation,visible,woody,ympodial	3-13,arrangement,brown,bud,colour,connation,corolla,decurrency,feature,form,growth,height,history,inflorescence,life,na,new,number,ovary,papilla,plant,plurifoliate,pore,reproduction,seed,shape,size,spacing,stigma,texture,type,width,winging	-7,0.4-0.8,0.4-1.5,0.45-0.65,0.6-0.8,1.5-10,1.5-2.5,1.5-5.5,12-40,2-4,2.3-2.9,2.5-5,2/3-3/4,30-150,5-13-20,acuminate,acute,almost,apart,apically,base,berry,bright,cm,connivent,cuneate,deltate,densely,dull,elliptic,erect,evenly,flattened-reniform,glabrescent,glabrous,green,lateral,light,lobed,long,maturity,mauve,mm,multangulate,obtuse,orange-brown,poricidal,prickly,recurved,red,shrub,simple,small,sometimes,spherical,stalked,stellate,stellate-pubescent,tapering,terete,terminal,tip,tree,trichome,way,weakly,white,wide,yellow,young	3-13,brown,na,plurifoliate
199	wfo-0001028115	success	159	106	49	59	100	47	42	7	0.42,1-3,1.1-1.8,1.4-1.7,1.7-2.2,2-3.2,5-15,6-10,acute,annular,anther,apex,attenuate,base,berry,blue,calyx,campanulate,capitate,cm,coat,ellipsoidal,elliptical,embryo,filament,glabrescent,glabrous,globose,herb,length,light,linear,lobe,longitudinal,longitudinally,mm,moderately,narrowly,ovate,petiole,pore,poricidal,pubescent,ridged,seed,simple,slit,stem,stigma,style,tip,trans-ovoidal,triangular,tube,tuberculate,violet,width,winged,x	.2,.6,0.2-0.3,0.5,0.6-0.7,0.7-0.8-1.1,0.8-1-2.4,1.1-1.8-2.5,1.3-1.8,1.8-3.5,12-13.5,2-3-6.5,2.5-3-4.5-5.2,3-5,4.7-5-8.5,7-7.5,9-17,abaxially,abundant,accrescent,acuminat,adaxially,ag,alternate,amply,antrorse,articulate,basal,blade,connectival,curved,diameter,difoliat,dorsal,eaf,eed,entire,especially,evident,exceeding,fruiting,glandular,growing,half,herbaceous,hig,inflated,long,longer,lower,margin,mixed,much,multi-seeded,near,nerve,non-glandular,oblong,one,opening,opposite,orolla,pair,pale,papery-scarious,papillo,pinnatifid,pinnatipartite,pinnatisect,portion,prolongation,prostrate,rarely,ree,reticulate,ruit,scarce,segment,similar,slender,slightly,small,smooth,sometimes,strongly,styl,subsessil,tem,time,trichome,unequal,unifoliate,uniseriate,unit,vary,venation,wide,wider,yellow,ympodial	0.6,0.8-2.4,2-6.5,4.7-8.5,age,anthesi,arrangement,bud,colour,connation,corolla,decurrency,dry,feature,flower,form,fruit,growth,height,history,inflorescence,leaf,life,midpoint,minor,na,new,number,ovary,papilla,pedicel,perennial,plant,prickle,ray,reproduction,scar,shape,size,spacing,specimen,surface,texture,tuberculation,type,winging,young	0.42,1-3,1.1-1.8,1.4-1.7,1.7-2.2,2-3.2,5-15,6-10,acute,annular,attenuate,berry,blue,campanulate,capitate,cm,ellipsoidal,elliptical,glabrescent,glabrous,globose,herb,light,linear,longitudinal,longitudinally,mm,moderately,narrowly,ovate,poricidal,pubescent,ridged,simple,slit,tip,trans-ovoidal,triangular,tuberculate,violet,winged,x	0.6,0.8-2.4,2-6.5,4.7-8.5,age,na,perennial
200	wfo-0001028131	success	207	155	120	135	72	20	118	2	.5,/5,0-0.6-1.2,0-2,0-30,0.05-0.2,0.1-0.15,0.2-1.5,0.3-0.7,0.4-0.8,0.5-1.1,0.7-1.1,0.8-1,0.8-1.1,1-3,1-4,1-5,1.5-3,1.8-2,1.8-2.2,1/5,2-2.8,2-4,2-6.5,2/3,4-6,5-6.5,5-8,6-7,abaxial,absent,adaxial,anther,apart,apex,apically,apparently,articulated,attenuate,bark,base,berry,broad-deltate,calyx,cell,cm,connivent,cream,dark,deltate,densely,diameter,distance,dull,epidermi,erect,extending,flattened-reniform,flower,fruit,fruiting,glabrescent,glabrous,gland,green,herb,lanceolate,lateral,leaf,length,like,lobe,lobed,long,margin,marking,maturity,mauve,midpoint,midvein,mm,narrow-obovate,narrow-ovate,oblong,obtuse,often,orange,orange-brown,outline,pale,pale-brown,pedicel,per,petiole,pit,poricidal,porrect,prickle,prickly,purple,raised,ray,red,reduced,reflexed,rounded,scar,sessile,shiny,shorter,side,simple,small,smooth,sometimes,sparsely,spherical,spreading,stellate,stellate-pubescent,stem,strongly,style,sunk,surface,tapering,tip,trichome,tube,unarmed,upper,way,wide,yellow,young	.1,0-3,0-4,0.1-0.3,1-10,1.5-5,1/4-2/3,2-5,3-6,5-merous,7-8,abaxially,acuminat,alyx,apar,blade,branched,chartaceous,concolorous,curved,difoliate,drying,eaf,eed,elongating,equal,eye,filament,filiform,flattened,free,geminat,infructescence,lengt,longer,lower,mature,membranous,moderately,naked,nflorescence,older,one,open,orolla,oung,pair,pale-gra,peduncle,pendulous,perfec,pericarp,portion,prickl,primary,ruit,sessil,spaced,straight,tamen,terete,tertiary,time,unarme,unit,vary,vein,venation,visible,woody,yellow-green,ympodial	acuminate,arrangement,colour,corolla,feature,form,growth,height,inflorescence,number,ovary,pale-gray,plant,seed,shape,size,spacing,texture,type,width	.5,/5,0-0.6-1.2,0-2,0-30,0.05-0.2,0.1-0.15,0.2-1.5,0.3-0.7,0.4-0.8,0.5-1.1,0.7-1.1,0.8-1,0.8-1.1,1-3,1-4,1-5,1.5-3,1.8-2,1.8-2.2,1/5,2-2.8,2-4,2-6.5,2/3,4-6,5-6.5,5-8,6-7,absent,apart,apically,apparently,articulated,attenuate,base,berry,broad-deltate,cell,cm,connivent,cream,dark,deltate,densely,diameter,distance,dull,epidermi,erect,extending,flattened-reniform,glabrescent,glabrous,gland,green,herb,lanceolate,lateral,length,like,lobe,lobed,long,marking,maturity,mauve,midpoint,midvein,mm,narrow-obovate,narrow-ovate,oblong,obtuse,often,orange,orange-brown,outline,pale,pale-brown,per,pit,poricidal,porrect,prickle,prickly,purple,raised,ray,red,reduced,reflexed,rounded,sessile,shiny,shorter,side,simple,small,smooth,sometimes,sparsely,spherical,spreading,stellate,stellate-pubescent,stem,strongly,sunk,tapering,tip,trichome,unarmed,upper,way,wide,yellow,young	acuminate,pale-gray
201	wfo-0001028148	success	157	126	69	76	81	50	62	7	0.25-0.5,0.6-3.5,0.75-2,1-15,1.5,12-15,20-50,3.5-4,3.5-9,5-10,5-7,5-8,6-18,acute,angled,apart,apex,apiculate,base,blue-black,branched,broadly,calyx,cm,connivent,dark,decurrent,deltate,densely,directed,elliptic,flower,fruit,glaucous,globose,hair,less,light-colored,lobe,minute,mm,moderately,narrowly,often,ovate,pedicel,petiole,pink,plicate,pore,puberulent-pubescent,purple,rarely,ridge,ripe,rotate-stellate,scalloped,shrub,simple,slender,slightly,smooth,stigma,style,surface,tapered,tip,treelet,triangular,tube,unbranched,usually,violet,whitish,x,young	-6,.5-4,0.5-1.5,1-3.5,1.5-2.5,10-30,15,2,2-3,2-7,2.5-4,4-10,4.5-10,5,5-20,abaxially,absen,adaxially,aggregate,articulated,axe,ba,blade,cell,central,chartaceous,cylindrical,diameter,distal,distall,eaf,eed,entire,especially,except,fleshy,fresh,glabrous,highly,long,lower,many-foliat,margi,margin,material,mature,midrib,nflorescence,nther,obtuse,orange,orolla,part,peduncle,perfect,plicae,puberulence,puberulent,rachi,radiu,rhizomatous,ruit,smoot,sometimes,spaced,sparse,star,stone,succulent,tal,tem,thickened,time,truncat,unit,vary,white,wide,winge,yellow,ympodial	0.5-4,4-6,anther,anthesi,arrangement,bud,coat,colour,connation,corolla,decurrency,distally,dry,embryo,feature,filament,form,glaubrous,growth,height,history,inflorescence,leaf,length,life,midpoint,minor,na,new,number,ovary,papilla,plant,prickle,ray,reproduction,scar,seed,shape,size,spacing,specimen,stem,texture,truncate,tuberculation,type,width,winged,winging	0.25-0.5,0.6-3.5,0.75-2,1-15,1.5,12-15,20-50,3.5-4,3.5-9,5-10,5-7,5-8,6-18,acute,angled,apart,apex,apiculate,blue-black,branched,broadly,cm,connivent,dark,decurrent,deltate,densely,directed,elliptic,glaucous,globose,hair,less,light-colored,minute,mm,moderately,narrowly,often,ovate,pink,plicate,puberulent-pubescent,purple,rarely,ridge,ripe,rotate-stellate,scalloped,shrub,simple,slender,slightly,smooth,tapered,treelet,triangular,unbranched,usually,violet,whitish,x	0.5-4,4-6,distally,glaubrous,na,truncate,winged
202	wfo-0001028161	success	124	115	59	71	53	44	56	3	0.1-0.25,0.7-1.7,1-1.3,1-1.5,1-2,1-2.3,1.5-4.5,2-5-flowered,2-9,2.5-3,3-4,3-7,4-5,7.5-12,acuminate,acute,anthesi,apex,attenuate,bark,base,berry,branched,calyx,cell,closely,cm,corolla,deflexed,dendritic,densely,elliptic,globose,green,lanceolate,later,leaf,long,minor,minutely,mm,narrowly,obovoid,opposite,orbicular,outline,ovoid-reniform,pale,pedicel,petiole,pitted,pubescent,reddish-brown,rounded,scar,shape,shrub,simple,sinuate,size,somewhat,spaced,sparsely,stem,surface,tan,tapering,thin,trichome,x,young	.5,0.25-0.5,1/3,6-9,9-11,abaxially,adaxially,along,arising,ba,branch,brown,congested,consisting,denser,dia,differing,difoliate,distal,eaf,edicel,eed,exserted,fruiting,geminat,glabrescen,incrassate,inflorescenc,lateral,like,lon,main,major,margin,middle,nflorescence,often,older,overlappin,pair,probably,pubescence,rest,ruit,short,strongly,tall,tub,ud,unit,vein,widest,ympodial	anther,arrangement,bud,coat,colour,connation,dry,embryo,feature,filament,flower,form,fruit,glabrescent,growth,height,history,inflorescence,length,life,lobe,midpoint,na,new,number,ovary,overlapping,papilla,plant,pore,prickle,ray,reproduction,seed,spacing,specimen,stigma,style,texture,tip,tube,tuberculation,type,width	0.1-0.25,0.7-1.7,1-1.3,1-1.5,1-2,1-2.3,1.5-4.5,2-5-flowered,2-9,2.5-3,3-4,3-7,4-5,7.5-12,acuminate,acute,attenuate,berry,branched,cell,closely,cm,deflexed,dendritic,densely,elliptic,globose,green,lanceolate,later,leaf,long,minutely,mm,narrowly,obovoid,opposite,orbicular,outline,ovoid-reniform,pale,pitted,pubescent,reddish-brown,rounded,shrub,simple,sinuate,somewhat,spaced,sparsely,tan,tapering,thin,trichome,x	glabrescent,na,overlapping
