	coreid	status	nwords_original	nwords_result	nwords_val	nwords_recovered	nwords_omitted	nwords_created	nwords_recovered_val	nwords_created_val	common_words	original_only	result_only	common_words_val	val_only
217	wfo-0001028351	success	175	129	68	79	96	50	63	5	.2,.8,0,0.2,1.0–2.0,2,2.0–2.5,3,3–4,40,5.0,6–12,8–15,abaxially,acute,adaxially,along,annual,anther,anthesi,apex,base,becoming,blue,branching,brown,calyx,capitate,clavate,cm,colour,densely,diameter,filament,flattened,fruit,glabrous,globose,green,herb,lanceolate,leaf,lobe,lobed,long,margin,midvein,mm,moderately,number,oblong,opposed,ovate,pale,pedicel,peduncle,perennial,petiole,pitted,pubescent,regularly,shallowly,shiny,simple,slender,sparsely,stem,stigma,style,surface,truncate,tube,unbranched,unknown,velutinous,woody,x,young,–3.0	.8–1.0,0.1,0.5,0.6,0–,1.0–,1.0–1.6,1.0–2.5,1.4–1.5,1.5–4.0,1.6–,10,2.0–5.0,2.1–3.5,2/3,2–2.5,2–4,3.4–5.0,4,5,5.0–5.5,5.5–10.5,5–7,6.5–8.5,absent,adaxiall,ag,apart,apical,articulated,axe,ba,basal,blade,cell,chartaceous,connivent,convex,cylindrical,directed,distally,eaf,eed,equal,erect,fleshy,flower,geminat,glandular,hair,indumentum,lamin,like,lon,longitudinal,lower,m.,multicellular,narrowly,nfloresence,obtuse,occasionally,opening,orolla,pair,pentagonal,perfect,plurifoliate,pore,present,probably,ruit,serrate,shaped,side,slit,smaller,spaced,stone,straight,tal,tamen,tardily,teardrop,tem,time,unicellular,uniseriate,unit,vary,white,wide,wing,winged,ympodial,–	0–2.5,1.0–4.0,1.6–5.0,appearance,arrangement,bark,border,branch,bud,characteristic,corolla,corrugation,distal,drying,exertion,form,fruiting,giving,glabrousnes,growth,height,history,inflorescence,interjected,lateral,leaflet,length,life,lobing,mentioned,midpoint,na,new,ovary,per,plant,prickle,primary,pseudostipule,ray,seed,shape,size,terminal,texture,thicknes,type,variation,vein,width	.2,.8,0,0.2,1.0–2.0,2,2.0–2.5,3,3–4,40,5.0,6–12,8–15,abaxially,acute,adaxially,along,annual,anthesi,becoming,blue,branching,brown,capitate,clavate,cm,densely,diameter,flattened,fruit,glabrous,globose,green,herb,lanceolate,leaf,lobed,long,midvein,mm,moderately,oblong,opposed,ovate,pale,perennial,pitted,pubescent,regularly,shallowly,shiny,simple,slender,sparsely,stem,truncate,unbranched,unknown,velutinous,woody,x,young,–3.0	0–2.5,1.0–4.0,1.6–5.0,mentioned,na
218	wfo-0001028353	success	177	125	89	105	72	20	89	0	/3,0.2-0.4,0.5,0.9-1.2,1,1-4,1.4-2,1.5-2,1.5-5,2,2-3,2-4,3,3-5,4-7,6-8,7,acute,along,anther,apex,base,beneath,berry,bluntly,bright,capitate,cell,centre,ciliate,clasping,cm,coarsely,conical,cordate,corolla,dark,deep,deeply,densely,diameter,ellipsoid,elliptic,emarginated,filament,fleshy,flower,fruiting,glabrous,globose,greenish,herb,heteromorphic,hollow,honey-comb,internodal,leaf,less,like,lobe,long,margin,midrib,minute,minutely,mm,ovary,ovoid,pale,papery,papillate,papillose,pedicel,peduncle,petiole,pitted,plant,plump,pubescent,purple,rhomboid,ripe,sessile,shallow,short,simple,size,somewhat,sparsely,stem,stigma,style,surface,tan,testal,tip,toothed,trichome,truncate,tube,uniseriate,vein,way,x,yellow	.5,0.5-1-2,1-2,8-10,abaxially,accrescent,age,anthesi,apart,area,becoming,calyx,campanulate,cup-shaped,curved,decreasing,decumben,difoliate,distally,dry,drying,eaf,edicel,eed,erect,exerted,fracturing,free,frui,geminat,gree,green,growing,horn,horned,inserted,lengthening,lon,lower,m.,material,nflorescence,nodding,often,open,outline,pair,pericarp,point,pore,poricidal,portion,primary,principal,reddish,ruit,scar,scattered,sessil,sleeve,slender,slightly,slit,straight,strongly,thin,toward,ud,unit,wall,wrinkled,ympodial	abaxial,adaxial,arrangement,bud,characteristic,colour,form,fruit,growth,height,history,inflorescence,length,life,lobing,pubescence,seed,shape,texture,type	/3,0.2-0.4,0.5,0.9-1.2,1,1-4,1.4-2,1.5-2,1.5-5,2,2-3,2-4,3,3-5,4-7,6-8,7,acute,along,anther,beneath,berry,bluntly,bright,capitate,cell,centre,ciliate,clasping,cm,coarsely,conical,cordate,dark,deep,deeply,densely,diameter,ellipsoid,elliptic,emarginated,fleshy,flower,glabrous,globose,greenish,herb,heteromorphic,hollow,honey-comb,internodal,leaf,less,like,lobe,long,margin,midrib,minute,minutely,mm,ovoid,pale,papery,papillate,papillose,pitted,plump,pubescent,purple,rhomboid,ripe,sessile,shallow,short,simple,somewhat,sparsely,tan,testal,tip,toothed,trichome,truncate,uniseriate,vein,way,x,yellow	
219	wfo-0001028390	success	147	124	89	96	51	28	85	4	0,0.5,0.5-1,0.5-1.5,0.5-2.5,1-2.5,1.5-3.5,10-15,2,2.5,3-4,4-5,7,7-8,abaxially,acute,adaxially,angled,apex,apiculate,base,branched,calyx,chartaceous,cm,connivent,cuneate,curled,cylindrical,deltate,dendritically,dendritically-branched,densely,diameter,directed,divided,eglandular,elliptic,entire,felty-pubescent,flower,forked,glabrous,gland,globose,hair,lanceolate,like,lobe,margin,mixed,mm,moderately,mostly,narrowly,obtuse,occasionally,often,orange,ovate,pedicel,peduncle,perfect,petiole,pore,pseudohair,puberulent,pubescent,rachi,rarely,ripe,short,shrub,simple,slightly,small,sparsely,stalked,stellate,stigma,style,subclavate,subcordate,subcoriaceous,tip,triangular,truncate,tube,unbranched,unequally,usually,violet,white,white-pubescent,x,yellow	-10,.5-3.3,1,1-3,1-5,1.5-2,1.5-5.5,3-5,4-11,5-7,6-many-foliat,9,absen,adaxiall,aggregate,apart,articulated,axe,blade,cell,dense,distall,eaf,eed,leaving,less,lon,long,lower,midvein,near,nflorescence,nther,orolla,peg,presen,pubescen,radiu,ruit,scar,spaced,ste,stone,subcapitat,tal,tem,time,unit,vary,wide,ympodial	abaxial,adaxial,anther,arrangement,characteristic,colour,corolla,distally,form,fruit,growth,height,history,inflorescence,leaf,length,life,ovary,plant,present,seed,shape,size,stem,subcapitate,surface,texture,type	0,0.5,0.5-1,0.5-1.5,0.5-2.5,1-2.5,1.5-3.5,10-15,2,2.5,3-4,4-5,7,7-8,abaxially,acute,adaxially,angled,apex,apiculate,base,branched,chartaceous,cm,connivent,cuneate,curled,cylindrical,deltate,dendritically,dendritically-branched,densely,directed,divided,eglandular,elliptic,entire,felty-pubescent,flower,forked,glabrous,gland,globose,hair,lanceolate,like,mixed,mm,moderately,mostly,narrowly,obtuse,occasionally,often,orange,ovate,perfect,pore,pseudohair,puberulent,pubescent,rarely,ripe,short,shrub,simple,slightly,small,sparsely,stalked,stellate,subclavate,subcordate,subcoriaceous,tip,triangular,truncate,unbranched,unequally,usually,violet,white,white-pubescent,x,yellow	distally,present,stem,subcapitate
220	wfo-0001028405	success	149	106	74	81	68	25	69	5	0.4-0.5,0.5-3,1-4,1-9,1.3-8,1.5-6.5,10-11,2,2-2.5,2-3,3-4,3.5-10,3.5-6.5,4-11.5,4-6,6-7,7-14.5,8-15,9-15,apical,apically,branched,calyx,cell,cm,conical,connate,corolla,covering,cyme,dehiscent,diameter,dichasial,dichasially,ebracteate,elliptic,exceeding,filament,forked,green,hair-like,herbaceous,interjected,introrse,lateral,leaf,leaflet,long,make,maturing,mm,monochasial,mucilaginous,oblong,odd-pinnate,often,ovate-elliptic,ovoid,pedicel,peduncle,perennial,petiole,plant,poricidally,puberulent,seed,short,size,slit,stamen,stellate,stigma,straight,style,terminal,testal,thick,throughout,wall,wide,yellow	2-4,3-20,3-6-foliat,abaxially,absen,acumen,acute,adaxially,apex,apiculate,articulate,attenuate,base,decurrent,digestion,diminishing,distal,dorsally,eaf,edge,eed,elliptic-lanceolate,emoval,enzyme,flat,flower,folded,generally,globo,gradually,green-white,half,honeycomb,lanceolate,living,lobe,lon,lower,lunat,nflorescence,nther,oblique,orolla,pair,pattern,perfect,plan,proximal,rachi,reveal,ruit,seudostipule,short-acuminate,short-petiolate,specimen,subsessile,tal,tem,throughou,toward,tuber-bearing,typically,unit,vary,whit,without,ympodial,¼	abaxial,absent,adaxial,anther,arrangement,colour,form,fruit,globose,growth,height,history,inflorescence,length,life,lunate,ovary,pseudostipule,shape,stem,surface,texture,wet,white,width	0.4-0.5,0.5-3,1-4,1-9,1.3-8,1.5-6.5,10-11,2,2-2.5,2-3,3-4,3.5-10,3.5-6.5,4-11.5,4-6,6-7,7-14.5,8-15,9-15,apical,apically,branched,cell,cm,conical,connate,covering,cyme,dehiscent,diameter,dichasial,dichasially,ebracteate,elliptic,exceeding,forked,green,hair-like,herbaceous,introrse,lateral,long,make,maturing,mm,monochasial,mucilaginous,oblong,odd-pinnate,often,ovate-elliptic,ovoid,perennial,poricidally,puberulent,seed,short,slit,stamen,stellate,stigma,straight,style,testal,thick,throughout,wall,wide,yellow	absent,globose,lunate,wet,white
221	wfo-0001028429	success	162	123	92	101	61	22	89	3	0.2-0.4,0.8-1.2,0.9-2.3,1-2.5,1-4,1.5-3,10-11,10-27,10.5-21,2-3,2-4,2-8,2.5-12,2.5-4,2.5-7.5,2.7-3.6,3-6,4-14,5-12,6-28,abaxially,acumen,acute,adaxially,apical,apically,branched,calyx,cell,cm,connate,corolla,covering,cyme,darker,dehiscent,diameter,dichasial,dichasially,distal,ebracteate,exceeding,filament,forked,generally,glabrescent,glabrous,globose,green,greenish,hair,hair-like,half,herbaceous,interjected,introrse,lateral,leaf,leaflet,light,lobe,long,long-attenuate,make,maturing,medium,mm,monochasial,mucilaginous,odd-pinnate,often,ovoid,pedicel,peduncle,pentagonal,perennial,petiole,plant,poricidally,rotate,scattered,seed,short,size,slightly,slit,spot,stamen,stigma,straight,style,terminal,testal,thick,throughout,tuber-bearing,violet,wall,white,wide,yellow	1.5-4,2-1.,3-6-foliat,6-18,7-7,abaxiall,acuminate,apex,articulate,base,broadly,cordate,cuneate,digestion,diminishing,dorsally,eaf,edge,eed,elliptical,emoval,enzyme,especially,flat,flower,folded,globo,gradually,green-white,honeycomb,living,lon,lower,lunat,narrowly,nflorescence,nther,oblique,obovate,orolla,ovate,pair,pattern,perfect,petiolule,plan,proximal,reveal,ruit,seudostipule,specimen,tal,tem,throughou,toward,typically,unit,vary,vein,ympodial,¼	2-19,anther,arrangement,colour,form,fruit,growth,height,history,inflorescence,length,life,lunate,ovary,pseudostipule,shape,stem,surface,texture,type,wet,width	0.2-0.4,0.8-1.2,0.9-2.3,1-2.5,1-4,1.5-3,10-11,10-27,10.5-21,2-3,2-4,2-8,2.5-12,2.5-4,2.5-7.5,2.7-3.6,3-6,4-14,5-12,6-28,abaxially,acumen,acute,adaxially,apical,apically,branched,cell,cm,connate,covering,cyme,darker,dehiscent,dichasial,dichasially,distal,ebracteate,exceeding,forked,generally,glabrescent,glabrous,globose,green,greenish,hair,hair-like,half,herbaceous,introrse,lateral,light,lobe,long,long-attenuate,make,maturing,medium,mm,monochasial,mucilaginous,odd-pinnate,often,ovoid,pentagonal,perennial,plant,poricidally,rotate,scattered,seed,short,slightly,slit,spot,stamen,stigma,straight,style,testal,thick,throughout,tuber-bearing,violet,wall,white,wide,yellow	2-19,lunate,wet
222	wfo-0001028436	success	150	95	59	69	81	26	57	2	.5,0.2-0.4,0.5,1-3,1.5,1.5-2,10-20,2-4,2.5-3,4,5-10,5-12,5-15,5-8,8-12,absent,acute,anther,apex,base,berry,brown,calyx,center,chartaceous,ciliate,decurrent,diameter,dm,dried,edge,elliptic,entire,filament,fine,flower,fruit,glabrous,globose,leaf,linear,linear-lancolate,margin,membranaceous,mm,moderately,nearly,oblong,often,parallel,pedicel,peduncle,per,petiole,pubescent,radiating,raised,ridge,rotate,running,shallow,shrub,stem,stigma,style,surface,unifoliate,white,x	0.5-1,0.8-1.5,1-2,1-2-celled,1.5-2.5,1st,2-3,2nd,7,abaxially,abundant,adaxiall,adaxially,along,apically,appearance,appearing,axe,beyond,blade,cell,cm,connected,cordat,deflated,dehiscent,difficult,due,eaf,eed,evaluat,explosively,exserted,flat,frui,fruiting,geniculate,glabrescen,hair,interpetalar,lengt,like,lobe,long,lower,lying,much-branched,nflorescence,notch,older,orolla,oung,placenta,pointing,presence,pubescen,rachi,reaching,rhizomatous,ruit,small,sparsely,stamen,structure,swollen,tal,tamen,taproot,tear,thick,tissue,triangular,tube,two-celled,unbranched,unit,vary,wid,woody,wrinkled,ympodial	abaxial,adaxial,arrangement,characteristic,colour,corolla,form,glabrousnes,growth,height,history,inflorescence,length,life,new,number,ovary,perennial,plant,seed,shape,size,staman,texture,type,wide	.5,0.2-0.4,0.5,1-3,1.5,1.5-2,10-20,2-4,2.5-3,4,5-10,5-12,5-15,5-8,8-12,absent,acute,berry,brown,center,chartaceous,ciliate,decurrent,diameter,dm,dried,edge,elliptic,entire,fine,flower,fruit,glabrous,globose,linear,linear-lancolate,margin,membranaceous,mm,moderately,nearly,oblong,often,parallel,per,petiole,pubescent,radiating,raised,ridge,rotate,running,shallow,shrub,unifoliate,white,x	perennial,wide
223	wfo-0001028465	success	159	114	81	92	67	22	77	4	0.75,1-2,1-4,1.2-2,10-24,11-23,2-3,2-6,2-9.3,2.4-2.8,2.5-4,3-4,3-5,3-8,3.8-7,4-8,4.5-5.5,5-7,7-15,8-10,acumen,apical,apically,attenuate,branched,broadly,calyx,cell,cm,connate,corolla,covering,cyme,dehiscent,diameter,dichasial,dichasially,distal,ebracteate,elliptical,exceeding,filament,forked,globose,green,hair-like,herbaceous,interjected,interpetalar,introrse,lateral,leaf,leaflet,lobe,long,make,maturing,medium,mm,monochasial,mucilaginous,odd-pinnate,often,ovoid,pair,pedicel,peduncle,perennial,petiole,plant,poricidally,puberulent,pubescent,purple,rotate,seed,short,size,slit,spot,stamen,stigma,straight,strigose,style,terminal,testal,thick,throughout,wall,white,yellow	1.5-2.9,10,2,2-4,3-6-foliat,4-1.,9-19,abaxially,acuminate,acute,adaxially,apex,articulate,base,cuneate,decurrent,digestion,diminishing,dorsally,eaf,edge,eed,emoval,enzyme,equal,first,flat,flower,folded,generally,globo,gradually,green-white,half,honeycomb,living,lon,lower,lunat,nflorescence,nther,oblique,orolla,pattern,perfect,petiolule,plan,proximal,rachi,rarely,reveal,ruit,sessile,seudostipule,specimen,tal,tem,tissu,toward,tuber-bearing,two,typically,unit,vary,wide,ympodial,¼	4-18,anther,arrangement,colour,form,fruit,growth,height,history,inflorescence,length,life,lunate,ovary,pseudostipule,shape,stem,surface,texture,tissue,wet,width	0.75,1-2,1-4,1.2-2,10-24,11-23,2-3,2-6,2-9.3,2.4-2.8,2.5-4,3-4,3-5,3-8,3.8-7,4-8,4.5-5.5,5-7,7-15,8-10,acumen,apical,apically,attenuate,branched,broadly,cell,cm,connate,covering,cyme,dehiscent,dichasial,dichasially,ebracteate,elliptical,exceeding,forked,globose,green,hair-like,herbaceous,interpetalar,introrse,lateral,lobe,long,make,maturing,medium,mm,monochasial,mucilaginous,odd-pinnate,often,ovoid,perennial,poricidally,puberulent,pubescent,purple,rotate,seed,short,slit,spot,stamen,stigma,straight,strigose,style,testal,thick,throughout,wall,white,yellow	4-18,lunate,tissue,wet
224	wfo-0001028468	success	255	115	75	89	166	26	73	2	.3-0.4,.6-1,0.2-0.3,0.7-2.5,1.2-1.5,16,2-9,4-6,5-21,5-9,6-9,acute,anther,apex,attenuate,base,berry,blue,brown,bud,calyx,campanulate,chartaceous,cm,corolla,dark,densely,diameter,ellipsoid,exserted,extra-axillary,filament,flattened,flower,foveate,fruit,glabrescent,gray,green,greenish,interpetalar,length,light,lobed,long,margin,midvein,mm,moderately,narrowly,oblique,oblong-conical,oblong-lanceolate,orange,ovate,ovoid,pale,pedicel,peduncle,petiole,purple,reticulate,rhombic,shallowly,short,shrub,side,simple,sparsely,stellate-pubescent,stelliform,stem,stigma,style,subcapitate,subcuneate,subelliptic,subglobose,sublenticular,subreniform,subshrub,surface,terete,tissue,unarmed,unbranched,vein,x,yellowish	-1.3,-10,-3,-4,-5.5,-7,.1-0.2,.1-0.3,.1-0.4,.2,.2-0.4,.3,.5,.5-1.5,.5-1.6,/10-1/5,/4-1/3,0.05,0.1,0.2-0.6,0.2-1.5,0.4-1,0.4-4,0.5-2,0.5-3,0.5-3.3,0.5-3.5,0.5-8,0.6-1.2,0.6-2,0.8-3.5,1,1.3-2,1.5-2.2,1.5-3.1,1.6,1/3-1/2,1/5-1/2,2,2.2-3,2.5-4,2.8-4.1,2/3-3/4,20,3-4,4-9,6-10,abaxially,accrescent,acuminate,adaxially,along,apart,appressed,ark,armed,articulated,axe,becoming,beyond,blade,broad-based,broadly,bu,c.,cauline,central,clavate,commonly,compresse,compressed,connivent,d.,decreasing,density,directed,distal,distally,distantly,dry,eaf,eed,equal,fruiting,geminat,glabrous,gradually,hair,half,increasing,inserted,introrsel,lamin,lateral,laterally,lobe,longer,lower,m.,main,midpoint,minutely,mixed,mostly,multangulat,multangulate,nflorescence,obtuse,occasionally,older,orangish,orolla,overlapping,pair,papillo,per,perfect,pore,porrect-stellate,prickle,proximal,pubescence,pubescent,rachi,ray,recurved,reduced,relatively,rotate-stellate,ruit,sessile,short-,short-stalked,similar,similarly,slightly,somewhat,spaced,specimen,stalk,stamen,straight,subacuminate,subchartaceous,subsessile,tal,tamen,testa,thick,thick-stalked,thicknes,time,touching,toward,triangular,tube,unifoliate,unit,upper,usually,vary,way,wide,yellow,ympodial,young	0-1.3,0.5-1.5,arrangement,bark,branch,characteristic,colour,exertion,form,glabrousnes,growth,height,history,inflorescence,leaf,life,lobing,new,ovary,plant,primary,seed,shape,size,texture,type	.3-0.4,.6-1,0.2-0.3,0.7-2.5,1.2-1.5,16,2-9,4-6,5-21,5-9,6-9,acute,attenuate,berry,blue,brown,calyx,campanulate,chartaceous,cm,dark,densely,diameter,ellipsoid,exserted,extra-axillary,flattened,flower,foveate,fruit,glabrescent,gray,green,greenish,interpetalar,light,lobed,long,midvein,mm,moderately,narrowly,oblique,oblong-conical,oblong-lanceolate,orange,ovate,ovoid,pale,purple,reticulate,rhombic,shallowly,short,shrub,side,simple,sparsely,stellate-pubescent,stelliform,subcapitate,subcuneate,subelliptic,subglobose,sublenticular,subreniform,subshrub,terete,tissue,unarmed,unbranched,x,yellowish	0-1.3,0.5-1.5
225	wfo-0001028470	success	185	119	76	93	92	26	72	4	0-18,0.25-0.75,0.9-2.2,0.9-2.3,1-12.3,1-2,1-3,1.5-2.8,1.6-3.2,11.8-21,12-44,2-10,2-7,2-8,2.1-3.9,3-10,3-5,3.2-5.5,3.5-16,3.5-7,4-7,5.5-11.6,abaxially,adaxially,anther,berry,blade,brownish,cell,chartaceous,clavate,cm,condition,connivent,corolla,covering,dark,deep,diameter,dot,drying,end,filament,flower,forked,fresh,fruit,glabrous,green,greenish,hair-like,herb,homostylous,interjected,lanceolate,lateral,leaf,leaflet,light,lobe,long,medium,mm,mottled,odd-pinnate,one,ovoid,pedicel,peduncle,pentagonal,placed,plant,purple,ripe,seed,size,stigma,straight,style,substellate,terminal,testal,thick,tube,tuber,typically,usually,wall,white,whitish,wide,x,yellow	2-5,4-6,5-merou,6-33,acumen,acute,adaxiall,ag,alyx,apart,apex,apparently,articulated,asymmetric,attenuate,axe,axillary,base,basiscopic,bud,capitat,decreasing,digestion,distal,dorsally,eaf,edge,eed,elliptic,enzyme,erec,exceeding,flat,folded,geminat,generally,glabrescent,glabrou,green-white,hair,hal,half,high,honeycomb-shaped,lengthening,living,lower,make,mucilaginous,nflorescence,orbicular,orolla,ovate,pair,perfect,petiole,petiolulate,plurifoliate,pore,poricidal,pubescent,removed,rounded,ruit,scarce,sessile,seudostipule,short,side,slit,sometimes,spaced,specimen,stamen,stolo,subequal,subglabrou,subtending,tall,tamen,tem,throughout,tip,tissue,toward,tri-,unit,unwinged,vary,wet,wing,ympodial	5-merous,abaxial,adaxial,arrangement,calyx,capitate,colour,form,glabrousnes,growth,height,history,inflorescence,length,life,ovary,placement,pseudostipule,shape,spacing,staman,stem,stolon,subglabrous,surface,texture	0-18,0.25-0.75,0.9-2.2,0.9-2.3,1-12.3,1-2,1-3,1.5-2.8,1.6-3.2,11.8-21,12-44,2-10,2-7,2-8,2.1-3.9,3-10,3-5,3.2-5.5,3.5-16,3.5-7,4-7,5.5-11.6,abaxially,adaxially,berry,brownish,cell,chartaceous,clavate,cm,condition,connivent,covering,dark,deep,dot,drying,end,forked,fresh,glabrous,green,greenish,hair-like,herb,homostylous,lanceolate,lateral,light,long,medium,mm,mottled,odd-pinnate,one,ovoid,pentagonal,placed,purple,ripe,straight,substellate,testal,thick,typically,usually,wall,white,whitish,wide,x,yellow	5-merous,capitate,stolon,subglabrous
226	wfo-0001028476	success	242	196	145	160	82	36	142	3	-6,-8,.05-0.1,0.1-0.15,0.15-0.2,0.2-0.5,0.25-0.5,0.3-0.4,0.4-0.6,0.5,0.5-0.6,0.8-1.2,0.8-1.6,1,1-1.4,1-2,1-2-celled,1-4,1-6,1.1-1.5,1.1-1.6,1.8-2.5,2-6,2-foliate,2-locular,2.4-3,3-foliate,3.5-13-16,4-celled,5-15,8-30,abaxially,abundant,acuminate,acute,age,almost,along,anther,anthesi,apex,appearance,articulated,basal,base,basiscopically,bifurcate,bracteate,branched,bright,brown,calyx,capitate,cell,cm,conical,corolla,curved,dark,deeply,diameter,distal,ebracteate,elliptic,entire,especially,exserted,filament,flower,fortaleza,fruit,fruiting,give,glabrescent,glandular,globose,green,hair-like,half,head,herb,hyaline,imparipinnate,inflorescence,interjected,internode,interrupted,irregularly,lanceolate,lateral,leaf,leaflet,less,like,lobe,lobed,long,margin,maturity,minute,minutely,mixed,mm,narrowly,node,numerous,oblique,obovate,occasionally,often,outgrowth,ovary,pale,pedicel,peduncle,perennial,petiole,population,present,primary,prominent,pseudostipule,puberulent,pubescence,pubescent,purple,rarely,regularly,rounded,río,scattered,silky,simple,sinus,sparsely,spreading,stellate,stem,stiff,stigma,straight,stripe,style,surface,terminal,testa,thick,tip,trichome,truncate,tube,unicellular,uniseriate,unit,usually,vein,wall,wide,woody,yellow	.5,0-0.5,0-3-12-20,0.1-0.4,0.15-0.4,0.2-0.3,0.2-0.5-1,0.2-0.6,0.25-0.4,0.3-0.5,0.3-0.7,0.3-1.2,0.4-0.5,0.4-1.5,0.5-1.7,0.7-2.5,1-1.2,1-1.5,1-celled,1.2-2.5,2,3-7,6-12-30,7-10,absent,acroscopically,also,alternate,ape,apical,appendage,axi,becoming,bifurcation,bract,column,decurrent,diamete,eaf,edicel,eed,elongate,first,gradually,gree,hal,incurved,largest,lon,lower,main,midvein,nflorescence,pair,petiolule,rachi,recurve,reflexed,rest,ruit,secondary,sessile,set,short,slightly,smaller,sprawling,staminal,sterile,subopposite,tall,tem,tertiary,toward,ud,uniformly,unpaired,weak-walled,white,wid,winged,ympodial	arrangement,border,branch,bud,characteristic,colour,corrugation,drying,exertion,form,giving,glabrousnes,growth,height,history,length,life,lobing,midpoint,na,new,number,per,plant,prickle,ray,recurved,seed,shape,size,sympodial,texture,thicknes,type,variation,width	-6,-8,.05-0.1,0.1-0.15,0.15-0.2,0.2-0.5,0.25-0.5,0.3-0.4,0.4-0.6,0.5,0.5-0.6,0.8-1.2,0.8-1.6,1,1-1.4,1-2,1-2-celled,1-4,1-6,1.1-1.5,1.1-1.6,1.8-2.5,2-6,2-foliate,2-locular,2.4-3,3-foliate,3.5-13-16,4-celled,5-15,8-30,abaxially,abundant,acuminate,acute,age,almost,along,anthesi,apex,appearance,articulated,basal,base,basiscopically,bifurcate,bracteate,branched,bright,brown,calyx,capitate,cell,cm,conical,curved,dark,deeply,diameter,distal,ebracteate,elliptic,entire,especially,exserted,flower,fortaleza,fruit,give,glabrescent,glandular,globose,green,hair-like,half,head,herb,hyaline,imparipinnate,internode,interrupted,irregularly,lanceolate,lateral,leaflet,less,like,lobe,lobed,long,maturity,minute,minutely,mixed,mm,narrowly,node,numerous,oblique,obovate,occasionally,often,outgrowth,pale,perennial,population,present,prominent,puberulent,pubescence,pubescent,purple,rarely,regularly,rounded,río,scattered,silky,simple,sinus,sparsely,spreading,stellate,stem,stiff,straight,stripe,surface,testa,thick,tip,trichome,truncate,unicellular,uniseriate,unit,usually,vein,wall,wide,woody,yellow	na,recurved,sympodial
227	wfo-0001028481	success	194	118	88	104	90	14	85	3	.1,.5,0.5-1,0.6-1,0°,1-2,1-3,1-4,1.5,1.8-2.5,1/2-2/3,2.5-3,3,3-4,3-6,5.5-7.5,8,acuminate,almost,along,anther,anthesi,apex,attenuate,bark,base,branch,branched,brown,chartaceous,clavate,cm,colour,corolla,cuneate,cupular,deeply,dendritic,dendritic-pubescent,diameter,distributed,divided,drying,elliptic,entire,equal,evenly,filament,flaking,flower,glabrous,green,leaf,length,less,liana,like,long,longitudinally,main,margin,midvein,mm,oblique,oblong,occasional,often,orange-brown,pair,pedicel,peduncle,petiole,primary,pubescent,ray,reddish,ridged,scar,shortly,shrub,side,size,slender,small,sparsely,spreading,stem,stigma,stump,style,terminal,tertiary,thickly,trichome,tube,unarmed,unknown,vein,venation,visible,white,x,yellowish,young	.3,0-2,0.1-0.2,0.15,1-1.4,1.5-2,2-3,3-3.5,3-4.5,abaxially,absent,acute,adaxially,age,alyx,apar,apically,apparently,articulated,canaliculate,clearly,close,conical,delineated,deltoid,density,different,dilated,discolorous,domatia,dorsifixed,dry,eaf,eed,ellipsoi,erect,except,extending,extent,eye,faint,flat,flexuous,free,increasing,know,known,lamina,lengthening,linear,lobe,lobed,lon,long-acuminate,longer,lower,m.,mostly,naked,narrowly,nflorescence,nther,orolla,ovate,perfec,plurifoliat,pore,poricidal,portion,protruding,rachi,raised,ribbed,ruit,see,simple,sinus,smoot,smoothly,surface,tearing,tip,together,toward,ud,uneven,unit,vary,wide,ympodial	apart,arrangement,bud,calyx,characteristic,ellipsoid,form,growth,inflorescence,lobing,pubescence,shape,smooth,texture	.1,.5,0.5-1,0.6-1,0°,1-2,1-3,1-4,1.5,1.8-2.5,1/2-2/3,2.5-3,3,3-4,3-6,5.5-7.5,8,acuminate,almost,along,anthesi,apex,attenuate,base,branch,branched,brown,chartaceous,clavate,cm,corolla,cuneate,cupular,deeply,dendritic,dendritic-pubescent,distributed,divided,drying,elliptic,entire,equal,evenly,flaking,flower,glabrous,green,length,less,liana,like,long,longitudinally,main,midvein,mm,oblique,oblong,occasional,often,orange-brown,pair,pubescent,ray,reddish,ridged,shortly,shrub,side,slender,small,sparsely,spreading,stem,stump,terminal,thickly,trichome,unarmed,unknown,visible,white,x,yellowish,young	apart,ellipsoid,smooth
