	coreid	status	nwords_original	nwords_result	nwords_val	nwords_recovered	nwords_omitted	nwords_created	nwords_recovered_val	nwords_created_val	common_words	original_only	result_only	common_words_val	val_only
334	wfo-0001029731	success	246	112	55	74	172	38	52	3	0.25-0.3,1-2,1-2.5,1.5,1.5-2.5,10-20,2-6,2.5-4.5,3-10,3-4,4,7-11,8-9,acquiring,acuminate,acute,anther,anthesi,apex,apically,base,berry,black,calyx,clavate,cm,connate,corolla,cuneate,deltoid,dilated,distributed,dry,elliptic,epiphyte,evenly,filament,flower,fruit,glabrous,leaf,liana,linear,lobe,lobed,long-ellipsoid,mauve,mm,narrowly,obconical,oblong,obovate,pedicel,petiole,pore,poricidal,pyriform,ribbed,ridged,rounded,scar,stem,stigma,style,surface,terminal,thick,tip,tube,white,widely,winged,woody,young	.5,.6,0.05,0.1-0.8,1,1-1.5,1.5-3,1/3,1994,2,2-3,2.5,3,31,4-5,4-9,6,6-7,abaxially,accrescent,adaxially,age,almost,along,alyx,apar,apparently,arcy,articulated,bark,basal,basally,beak,becoming,boundary,branch,branched,branching,broadly,brown,bumpy,clearly,concolorous,conical,coriaceous,crinkled,darker,delimited,delineated,dense,development,diameter,different,domatia,dorsal,dorsifixed,drying,dull,eaf,early,elongating,enlarge,entire,equal,erect,even,exserted,faint,filiform,fine,finely,flaring,flattened,fleshy,free,fruiting,ground,hair,iscoid,lamina,large,later,lateral,lengthening,less,like,lon,long,longitudinal,longitudinally,lower,main,margin,mature,maturity,midvein,much,nflorescence,nther,obtuse,occasionally,often,orange-brown,orolla,pair,papillae,papillose,part,peduncle,pendulous,perfec,pericarp,persisting,plurifoliat,portion,primary,prominent,protruding,rachi,raised,rakotozafy,rarely,reflexed,reported,revolute,ridge,ruit,see,several,shallowly,shorter,simple,sinus,slender,slightly,small,smaller,smoot,sometimes,sparsely,straight,stretched,stump,succulent,sunk,tearing,thickened,thinner,though,time,toward,trichome,tub,tuft,ud,unit,usually,vary,vein,venation,ventral,visibl,visible,well-developed,wide,wing,wrinkling,x,yellow,yellow-green,ympodial,’	0.5,arrangement,bud,coat,colour,connation,decurrency,embryo,feature,form,growth,height,history,inflorescence,length,life,midpoint,minor,na,new,number,ovary,papilla,plant,prickle,ray,reproduction,seed,shape,size,smooth,spacing,specimen,texture,tuberculation,type,width,winging	0.25-0.3,1-2,1-2.5,1.5,1.5-2.5,10-20,2-6,2.5-4.5,3-10,3-4,4,7-11,8-9,acquiring,acuminate,acute,apically,berry,black,clavate,cm,connate,cuneate,deltoid,dilated,distributed,elliptic,epiphyte,evenly,glabrous,liana,linear,lobed,long-ellipsoid,mauve,mm,narrowly,obconical,oblong,obovate,poricidal,pyriform,ribbed,ridged,rounded,surface,terminal,thick,white,widely,winged,woody	0.5,na,smooth
335	wfo-0001029741	success	137	120	66	82	55	38	60	6	0.5-1.5,0.8-3.5,0.9-1.2,1-1.5,1-3.5,1.1-1.3,1.5,1.5-4,1.5-6,2.2-9,2.5-7.8,9.5-22.5,?,acute,age,anther,anthesi,apex,apiculate,attenuate,base,becoming,berry,calyx,capitate,closely,cm,completely,corolla,dark,deflexed,deltoid,dry,elliptic,erect,filament,flower,fruit,furcate,glabrous,globose,green,growth,inflorescence,leaf,lenticellate,lighter,lobe,lobed,minor,minutely,mm,nearly,new,opposite,ovary,ovate,overlapping,papillose,pedicel,petiole,pore,poricidal,scar,shaped,shrub,size,slender,slightly,spaced,stem,stigma,style,tapering,tear-drop,tip,tree,tube,weak,white,woody,x	.4,.5,10-50-flowered,2-2.5,3,accrescent,black,branched,ca,caly,dia,differing,difoliate,divisio,drying,eaf,early,edicel,eed,exserted,free,fruiting,geminat,glabrou,immature,known,lateral,lon,long,lower,main,major,middle,nflorescence,pair,papillo,planar,portion,produced,prominent,proximal,quite,raised,reddish-brown,ruit,straight,tall,ud,unit,usually,variable,vein,widest,wood,ympodial	0.5,1,10-50,7.5,alternate,arrangement,bark,bud,coat,colour,connation,decurrency,embryo,feature,form,height,history,length,life,midpoint,na,number,papilla,plant,prickle,ray,reproduction,seed,shape,spacing,specimen,surface,texture,tuberculation,type,width,winging,young	0.5-1.5,0.8-3.5,0.9-1.2,1-1.5,1-3.5,1.1-1.3,1.5,1.5-4,1.5-6,2.2-9,2.5-7.8,9.5-22.5,?,acute,age,apiculate,attenuate,base,becoming,berry,calyx,capitate,closely,cm,completely,dark,deflexed,deltoid,elliptic,erect,furcate,glabrous,globose,green,leaf,lenticellate,lighter,lobed,minutely,mm,nearly,opposite,ovate,overlapping,papillose,poricidal,shaped,shrub,slender,slightly,spaced,tapering,tear-drop,tip,tree,tube,weak,white,woody,x	0.5,1,10-50,7.5,alternate,na
336	wfo-0001029744	success	113	102	56	65	48	37	52	4	0.3-0.6,1,1.5-3.2,2,2-4,5-8,50,7-15,8-10-flowered,acute,apart,apex,bark,base,blunt,branch,calyx,cm,deltate,dendritic,densely,elliptic,extreme,flattened,form,fruit,glabrescent,golden,lanceolate,leaf,lobe,long-acuminate,major,minor,minutely,mm,narrowly,oblanceolate,oblique,older,opposite,ovoid-reniform,pale,pedicel,petiole,pitted,pubescent,scar,shape,shrub,similar,simple,single-celled,slightly,smaller,sometimes,somewhat,stem,surface,tip,trichome,uniseriate,white,x,young	0.5-1,1.5,8-11,abaxially,adaxially,along,beginning,brow,denser,difoliate,distinct,eaf,eed,entire,examined,fide,flexuous,geminate,glabrous,incrassate,inflorescenc,lamina,leave,looping,lower,margin,marginal,mature,nflorescence,node,non-reproductive,occasionally,pair,primary,pubescence,revolute,see,small,smith,spaced,thee,thin,ud,unicellular,unifoliate,unit,vein,ympodial	alternate,anther,arrangement,brown,bud,colour,connation,corolla,decurrency,feature,filament,flower,growth,height,history,inflorescence,length,life,na,new,number,ovary,papilla,perennial,plant,pore,reproduction,seed,size,spacing,stigma,style,texture,tube,type,width,winging	0.3-0.6,1,1.5-3.2,2,2-4,5-8,50,7-15,8-10-flowered,acute,apart,blunt,branch,cm,deltate,dendritic,densely,elliptic,extreme,flattened,glabrescent,golden,lanceolate,leaf,long-acuminate,major,minutely,mm,narrowly,oblanceolate,oblique,older,opposite,ovoid-reniform,pale,pitted,pubescent,shape,shrub,similar,simple,single-celled,slightly,smaller,sometimes,somewhat,tip,trichome,uniseriate,white,x,young	alternate,brown,na,perennial
337	wfo-0001029746	success	179	148	96	111	68	37	94	2	.5,0.7-1,1,1-1.3,1-1.5,1.5,2-2.5,2-4,2-7,2-8,3,3-4,3-6,4-9,acuminate,acute,age,anther,anthesi,apart,apex,base,bearing,berry,blackish,broadly,calyx,capitate,cell,centre,cm,color,cordate,corolla,cup-shaped,curved,darker,densely,diameter,ellipsoid,elliptic,erect,filament,flattened,fleshy,flower,fruit,glabrous,gland-tipped,glandular,globose,greenish,herb,heteromorphic,hollow,horn,inflorescence,internodal,leaf,lengthening,less,lobe,long,mature,minutely,mm,narrowly,nodding,occasionally,orange,ovary,ovate,ovoid,pale,papillose,pedicel,petiole,pitted,pore,poricidal,principal,pubescent,purple,red,reddish,reflexed,scar,shallowly,simple,single,slender,slightly,slit,somewhat,spaced,stem,stigma,straight,style,subshrub,surface,testal,tip,triangular,trichome,tube,vein,wall,widely,x,–3	0.3-2,0.5-1,1.2-1.5,2,3-4-pluri-foliate,3-4.5,6,6-7,8-10,8-11,abaxially,adaxially,becoming,brown,c.,ciliate,conical,crenate,crowded,dark,eaf,edicel,eed,enlarged,entire,exerted,flush,free,fruiting,growing,irregularly,lamina,lon,longer,longest,lower,margin,markedly,maturit,mid-length,mixed,near,nflorescence,pair,papillo,peduncle,pericarp,plan,portion,primary,pubescen,rachi,ruit,shortest,sparse,sparsely,spreading,strongly,thin,third,ud,uniseriate,unit,upper,upward,widest,woody,ympodial	arrangement,bark,bud,coat,colour,connation,decurrency,dry,embryo,feature,form,growth,height,history,length,life,midpoint,na,new,number,papilla,perennial,plant,prickle,ray,reproduction,seed,shape,size,spacing,specimen,texture,tuberculation,type,width,winging,young	.5,0.7-1,1,1-1.3,1-1.5,1.5,2-2.5,2-4,2-7,2-8,3,3-4,3-6,4-9,acuminate,acute,age,anthesi,apart,base,bearing,berry,blackish,broadly,capitate,cell,centre,cm,color,cordate,cup-shaped,curved,darker,densely,diameter,ellipsoid,elliptic,erect,flattened,fleshy,glabrous,gland-tipped,glandular,globose,greenish,herb,heteromorphic,hollow,horn,internodal,leaf,lengthening,less,lobe,long,mature,minutely,mm,narrowly,nodding,occasionally,orange,ovate,ovoid,pale,papillose,pitted,pore,poricidal,principal,pubescent,purple,red,reddish,reflexed,shallowly,simple,single,slender,slightly,slit,somewhat,spaced,straight,subshrub,testal,tip,triangular,trichome,vein,wall,widely,x,–3	na,perennial
338	wfo-0001029769	success	142	118	62	77	65	41	57	5	.25,.5,0.5-1.5,1-3,2.5-3,2.5-8,3.5-4,4-5,5-8,6-17,8.5-17,acuminate,acute,anther,anthesi,apex,bark,base,berry,brown,calyx,capitate,cm,conical,corolla,curl-tipped,cyathiform,dark,deflexed,deltoid,elliptic,filament,filiform,flower,glabrous,globose,golden,green,internodal,leaf,lobe,lobed,long,minutely,mm,nearly,opposite,ovary,ovoid-reniform,papillose,pedicel,petiole,pitted,pore,poricidal,puberulent,pubescent,scar,shaped,shrub,simple,smooth,somewhat,sparsely,stem,stigma,style,surface,swollen,tear-drop,tip,trichome,tube,white,woody,x,young	1-1.2,1.5-2,1.5-2.5,30-60-flowered,4,7-8,8-9,abaxially,adaxially,along,apar,ape,archin,ba,bearing,branch,brochidodromu,cerro,densely,dia,eaf,edicel,eed,exserted,free,fresh,fruiting,hen,horizontally,inglé,lateral,less,like,lon,lower,main,margin,midrib,nflorescence,older,onto,pair,papillo,portion,reflexed,ried,ruit,scattered,spaced,straight,tall,three,time,tub,two,ud,unevenly,unifoliat,uniseriate,unit,vein,wide,widely,winged,ympodial	30-60,apart,arrangement,bud,coat,colour,connation,decurrency,dry,embryo,feature,form,fruit,growth,height,history,inflorescence,length,life,midpoint,minor,na,new,number,papilla,perennial,plant,prickle,ray,reproduction,seed,shape,size,spacing,specimen,texture,tuberculation,type,unifoliate,width,winging	.25,.5,0.5-1.5,1-3,2.5-3,2.5-8,3.5-4,4-5,5-8,6-17,8.5-17,acuminate,acute,base,berry,brown,capitate,cm,conical,curl-tipped,cyathiform,dark,deflexed,deltoid,elliptic,filiform,glabrous,globose,golden,green,internodal,leaf,lobed,long,minutely,mm,nearly,opposite,ovoid-reniform,papillose,pitted,poricidal,puberulent,pubescent,shaped,shrub,simple,smooth,somewhat,sparsely,swollen,tear-drop,tip,trichome,white,woody,x	30-60,apart,na,perennial,unifoliate
339	wfo-0001029780	success	204	130	92	102	102	28	89	3	1-1.2,1-10,1-2,1.5-2,11-24,120-210,15-22,15-45,2-3.5,2-5.5,20-60,3.5-7.3,5-7,5.5-13,50-70,600-950,8-12,?,abaxially,acumen,acute,adaxially,anther,apart,apex,attenuate,axillary,base,berry,bud,cell,cm,connivent,cordate,corolla,covering,cuneate,dark,densely,diameter,distal,flower,forked,fruit,generally,glabrous,gland,glandular,globose,green,green-white,hair-like,half,head,herb,invested,lanceolate,lateral,length,lengthening,lobe,long,longer,make,mm,mucilaginous,non-glandular,obtuse,odd-pinnate,ovoid,pale,pedicel,petiole,pinkish,plant,poricidal,ripe,rotate,seed,short,size,slit,stem,stigma,streak,stripe,style,subtending,terminal,testal,tetralobulate,thick,throughout,tip,trichome,truncate,tube,unwinged,wall,wet,white,yellow	1.4-1.9,2-12,2-2.5,2-2.8,2.4-4.2,3,3-6,4-6,4.5-6,5-merou,5.5,absent,ag,along,alyx,apparently,articulated,axe,blade,borne,brownish,capitat,chartaceous,ciliate,condition,decumbent,digestion,dorsally,drying,eaf,edge,eed,end,enzyme,erec,especially,exceeding,except,filament,flat,folded,fresh,geminat,glabrou,greatly,greenish,hair,hal,high,homostylous,honeycomb-shaped,interjected,leaflet,like,living,lower,margin,membranous,midrib,minute,minutely,nflorescence,often,orbicular,orolla,ovate,pair,peduncle,perfect,petiolulate,petiolule,plurifoliate,pore,proximal,puberulent,pubescent,rarely,reduced,removed,ruit,sessile,seudostipule,singly,spaced,specimen,stamen,ste,stolo,straight,subequal,tall,tamen,tem,tri-,tuber,typically,unit,usually,vary,whitish,x,ympodial	age,arrangement,calyx,capitate,colour,feature,form,growth,height,history,inflorescence,leaf,life,na,new,number,ovary,papilla,reproduction,scar,shape,spacing,surface,texture,type,width,winging,young	1-1.2,1-10,1-2,1.5-2,11-24,120-210,15-22,15-45,2-3.5,2-5.5,20-60,3.5-7.3,5-7,5.5-13,50-70,600-950,8-12,?,abaxially,acumen,acute,adaxially,apart,attenuate,axillary,berry,bud,cell,cm,connivent,cordate,covering,cuneate,dark,densely,diameter,distal,flower,forked,generally,glabrous,gland,glandular,globose,green,green-white,hair-like,half,head,herb,invested,lanceolate,lateral,length,lengthening,long,longer,make,mm,mucilaginous,non-glandular,obtuse,odd-pinnate,ovoid,pale,pinkish,plant,poricidal,ripe,rotate,seed,short,slit,streak,stripe,subtending,terminal,testal,tetralobulate,thick,throughout,tip,trichome,truncate,unwinged,wall,wet,white,yellow	age,capitate,na
340	wfo-0001029784	success	229	111	51	69	160	42	47	4	0.3-0.4,0.4-0.45,0.5,0.5-1.5,0.6-1,1-1.1,1.5-3-5,1.7-2.6,2,2-2.5-5,2-5-14,3-5-8,5-10-12,abaxial,acuminate,acute,anther,anthesi,apex,articulated,base,basicopically,berry,broadly,calyx,capitate,cm,conical,corolla,dark,densely,diameter,elliptic,filament,flower,fruit,globose,golden,green,herb,imparipinnate,inflorescence,interrupted,lanceolate,lobe,mm,obovate,orbicular,ovary,pale,pedicel,pentagonal,perennial,petiole,plant,pubescent,simple,soft,sparsely,stem,stigma,stripe,style,surface,trailing,truncate,tube,velvety,yellow	.1,.2,.5,0-4,0.1-0.15,0.1-0.2-0.3,0.1-0.5,0.2,0.2-0.3,0.2-0.5,0.2-0.7-1.2,0.25-0.3,0.3-0.35,0.3-0.5,0.3-1,0.4-0.5,0.4-0.6,0.4-1-2,0.5-1.2-2.5,0.9-1.2,1,1-1.2,1-1.5,1-2,1-2-4.5,1-2-celled,1-2.5-3.5,1-4,1.0-1.3,1/3,2-3-celled,2-4,2-foliate,2-locular,2/3,abaxially,absent,abundant,adaxially,adpressed,along,angled,apical,appearance,appendage,arising,articulation,axi,basal,beneath,bract,brown,cell,column,crenate-serrate,crenation,decurrent,deeper,developed,distal,distributed,due,eaf,edicel,eed,eglandular,enclosing,entire,evenly,exserted,fruiting,giving,glabrescent,glabrous,glandular,gree,hair-like,hal,half,halfway,head,included,interjected,internode,interspersed,irregularly,lamina,larger,lateral,leaflet,like,live,lon,long,long-acuminate,loosely,lower,margin,markedly,maturing,mostly,multicellular,narrowly,nflorescence,node,northern,occasionally,often,outgrowth,pair,paler,patent,peduncle,petiolule,population,present,primary,proximal,pseudostipule,pubescence,rarely,reflexed,ripe,robust,ruit,scattered,secondary,sessile,silky,smaller,sometimes,somewhat,sparse,spreadin,staminal,sterile,stout,straight,strongly,tem,terminal,tertiary,testa,thick,trichome,ud,undulate,unicellular,uniseriate,unit,unseriate,usually,vein,wall,white,wide,winged,woody,x,ympodial	0.1,0.1-0.3,adaxial,alternate,arrangement,bud,coat,colour,connation,decurrency,dry,embryo,feature,form,growth,hair,height,history,leaf,length,life,midpoint,minor,na,number,papilla,pore,prickle,ray,reproduction,seed,shape,size,spacing,specimen,texture,tip,tuberculation,type,width,winging,young	0.3-0.4,0.4-0.45,0.5,0.5-1.5,0.6-1,1-1.1,1.5-3-5,1.7-2.6,2,2-2.5-5,2-5-14,3-5-8,5-10-12,acuminate,acute,articulated,basicopically,berry,broadly,capitate,cm,conical,dark,densely,elliptic,globose,golden,green,herb,imparipinnate,interrupted,lanceolate,mm,obovate,orbicular,pale,pentagonal,perennial,pubescent,simple,soft,sparsely,stripe,trailing,truncate,velvety,yellow	0.1,0.1-0.3,alternate,na
341	wfo-0001029785	success	223	116	78	89	134	27	73	5	0.1-0.5,0.8-1,1-1.2,1-2,1.2-3.2,10-26,2-4,3-8,3.8-7.2,5-16,5-9,8-11,abaxially,acute,adaxially,anther,apex,attenuate,axillary,base,berry,bud,cell,clavate,cm,commonly,corolla,covering,cuneate,dark,darker,diameter,flower,fruit,glabrous,globose,green,hair,hair-like,herb,invested,lanceolate,lateral,leaf,lengthening,long,make,margin,mm,mottled,mucilaginous,multiple-celled,non-glandular,oblique,odd-pinnate,outer,ovoid,pedicel,pentagonal,petiole,plant,pore,poricidal,purple,ripe,rotate,rounded,seed,short,size,slightly,slit,sparsely,stem,stigma,style,subglabrous,subtending,terminal,testal,thick,tip,tube,typically,unbranched,unwinged,violet,wall,wet	0-2,0-3,0.3-2.2,0.4-4.9,1-10,1-5,1.5-3.6,1.8-3.5,1.8-7,3-4,3-6,3.5-5,4-10.5,5-merou,6,absent,acumen,ag,along,alyx,apart,apparently,articulation,axe,blade,borne,broadly,brownish,capitat,chartaceous,condition,connivent,cordate,decreasing,decumbent,denser,digestion,distal,dorsally,drying,eaf,edge,eed,elliptic,end,enzyme,erec,especially,exceeding,filament,flat,folded,forked,fresh,geminat,generally,glabrou,greatly,green-white,greenish,half,homostylous,honeycomb-shaped,interjected,larger,leaflet,like,living,lobe,lower,markedly,medium,membranous,middle,midrib,minute,minutely,much,nflorescence,obovate,obtuse,one-quarte,orbicular,orolla,ovate,pair,pale,peduncle,perfect,petiolulate,petiolule,plurifoliate,point,present,puberulent,pubescent,purple-tinged,quite,rarely,removed,ruit,scale-like,sessile,seudostipule,shallowly,singly,sometimes,spaced,specimen,stamen,ste,stolo,straight,stripe,tall,tamen,tem,throughout,toward,tri-,truncate,tuber,unequal,unit,usually,variable,vary,vein,white,whitish,wide,x,yellow,ympodial	age,alternate,arrangement,calyx,capitate,colour,feature,form,growth,height,history,inflorescence,length,life,na,number,ovary,papilla,perennial,reproduction,shape,surface,texture,type,width,winging,young	0.1-0.5,0.8-1,1-1.2,1-2,1.2-3.2,10-26,2-4,3-8,3.8-7.2,5-16,5-9,8-11,abaxially,acute,adaxially,attenuate,axillary,berry,bud,cell,clavate,cm,commonly,corolla,covering,cuneate,dark,darker,glabrous,globose,green,hair,hair-like,herb,invested,lanceolate,lateral,lengthening,long,make,margin,mm,mottled,mucilaginous,multiple-celled,non-glandular,oblique,odd-pinnate,outer,ovoid,pentagonal,poricidal,purple,ripe,rotate,rounded,seed,short,slightly,slit,sparsely,subglabrous,subtending,terminal,testal,thick,tip,typically,unbranched,unwinged,violet,wall,wet	age,alternate,capitate,na,perennial
342	wfo-0001029789	success	167	82	46	57	110	25	43	3	0.2-0.5,1-2,1-3,2-25,4-10,7-16.6,7-21,8-9,acuminate,acute,anther,apex,axillary,base,blue,bud,clavate,cm,corolla,dark,decurrent,flower,fruit,glabrous,green,hair,herb,lanceolate,leaf,light,lilac,linear,long-attenuate,mm,odd-pinnate,ovary,pentagonal,petiole,plant,poricidal,pubescent,rotate,sessile,short,simple,size,sparsely,stigma,style,subglabrous,subtending,terminal,tip,tube,typically,white,x	0-2,0.5-2.8,0.8-3.5,1-10,1.5-2,1.7-8.5,1.8-6.5,12,2-3,2-6,2-6.5,2.7-4.7,3-5,3-8.5,4-13,5-7,5-merou,6,6-7,abaxially,acumen,adaxiall,adaxially,ag,alyx,apart,apparently,articulated,attenuate,axe,basiscopic,blade,broadly,capitat,chartaceous,connivent,decreasing,diameter,distal,dorsally,eaf,edge,eed,erec,exceeding,filament,flat,folded,forked,formed,geminat,generally,greatly,hal,half,homostylous,interjected,lant,lateral,leaflet,lengthening,like,lobe,long,lower,lunate,maturing,membranous,minute,minutely,mottled,narrowly,never,nflorescence,orbicular,orolla,ovate,pair,pedicel,peduncle,perfect,petiolulate,plurifoliate,pore,pubescen,purpl,rachi,rarely,seudostipule,side,slightly,slit,spaced,stamen,star,ste,sterile,straight,subequal,tall,tamen,tem,tinged,toward,tri-,unit,usually,vary,yellow,ympodial	arrangement,calyx,capitate,colour,feature,form,growth,height,history,inflorescence,length,life,na,number,perennial,reproduction,seed,shape,stem,surface,texture,type,width,winging,young	0.2-0.5,1-2,1-3,2-25,4-10,7-16.6,7-21,8-9,acuminate,acute,axillary,blue,bud,clavate,cm,dark,decurrent,glabrous,green,hair,herb,lanceolate,light,lilac,linear,long-attenuate,mm,odd-pinnate,pentagonal,poricidal,pubescent,rotate,sessile,short,simple,sparsely,subglabrous,subtending,terminal,tip,typically,white,x	capitate,na,perennial
343	wfo-0001029810	success	149	136	83	98	51	38	79	4	.25,.5,0.5-1,0.5-3,1-1.5,1-10,1-2,1-3,1.1-2.3,1.5-3,2.5-3,3-4,3-6,4-10,5-16,5-6,acuminate,acute,anther,anthesi,apex,apically,arachnoid,attenuate,bark,base,berry,brown,calyx,capitate,closely,cm,compact,compressed,conical,corolla,dark,deflexed,deltate,dendritic,densely,dia,ellipsoid,elliptic,filament,fleshy,glabrous,globose,green,inflorescence,internodal,large,later,leaf,lenticel,less,lobe,lobed,long,minor,minutely,mm,narrowly,nearly,occasionally,opposite,ovary,ovoid-reniform,papillose,pedicel,petiole,pitted,pointed,pore,poricidal,pubescent,scar,shaped,shrub,simple,size,slender,small,spaced,stem,stigma,style,surface,tapering,tear-drop,tip,tree,trichome,tube,white,wide,woody,young	1-1.3,2-3,2-5,3-3.5,5-15-flowered,8-12,abaxially,adaxially,along,ape,congested,differing,difoliate,drying,eaf,edicel,eed,exserted,free,fruiting,geminat,glabrou,lateral,like,lon,lower,main,major,margin,middle,nflorescence,older,overlappin,pale,papillo,planar,portion,reddish-brown,rest,ruit,shining,sparsely,tall,tan,tub,ud,unit,vein,widest,yellowish,ympodial	5-15,alternate,arrangement,bud,coat,colour,connation,decurrency,dry,embryo,feature,flower,form,fruit,growth,height,history,length,life,midpoint,na,new,number,overlapping,papilla,plant,prickle,ray,reproduction,seed,shape,spacing,specimen,texture,tuberculation,type,width,winging	.25,.5,0.5-1,0.5-3,1-1.5,1-10,1-2,1-3,1.1-2.3,1.5-3,2.5-3,3-4,3-6,4-10,5-16,5-6,acuminate,acute,apically,arachnoid,attenuate,base,berry,brown,calyx,capitate,closely,cm,compact,compressed,conical,dark,deflexed,deltate,dendritic,densely,dia,ellipsoid,elliptic,fleshy,glabrous,globose,green,internodal,large,later,leaf,lenticel,less,lobed,long,minutely,mm,narrowly,nearly,occasionally,opposite,ovoid-reniform,papillose,pitted,pointed,poricidal,pubescent,shaped,shrub,simple,slender,small,spaced,tapering,tear-drop,tip,tree,trichome,tube,white,wide,woody,young	5-15,alternate,na,overlapping
344	wfo-0001029811	success	224	133	77	96	128	37	75	2	-3,0.1-0.4,0.3-1,0.3-1.5,0.5-2,1,1.3-1.7,1.5-2.5,1.5-6,1/2-2/3,1/3,2.5-3,2.8-3.2,3-5.5,3-7,5-11,5-9,6-12,8-12,8-18,acicular,andromonoecious,anther,apart,apex,apically,base,berry,broad-deltate,brown,calyx,cell,cm,connivent,cordate,cuneate,dark,densely,erect,filament,flattened,flattened-reniform,flower,fruit,glabrous,glandular,hair,herb,lateral,leaf,length,less,lobe,lobed,maturity,mauve,midpoint,mm,moderately,narrow-deltate,obtuse,outline,ovate,pedicel,petiole,pit,plant,poricidal,prickle,prickly,raised,ray,scandent,scar,shrub,simple,small,smooth,sometimes,spaced,spherical,spreading,stellate-pubescent,stem,straight,style,surface,tapering,tip,tube,unbranched,upper,usually,way,yellow,young	-merous,.5,/3,0,0-30,0-35,0.1-0.3,0.2,0.2-0.6,0.8-1.5,1-1.5,1-2.5,1-3,1/,1/3-2/3,10-22,13-20,15-23,15-50,2-2.5,2-5,2-5.5,20-100,3-5,3.5-4.5,4-8,4.5-5,5-17,5-40,5-6,7-18,7-9,abaxial,abaxially,adaxial,alyx,apar,apparently,articulated,bark,blade,chartaceous,cream,diameter,discolorous,distal,distance,drying,eaf,eed,elongate,elongating,equal,extending,eye,faint,fewer,free,fruiting,green,green-brow,hermaphrodite,heterostylous,inflated,infructescence,lobing,long,long-acuminat,long-styled,longer,lower,lowermost,margin,marking,mature,midvein,minute,multangulate,naked,nflorescence,often,older,one,open,orange-brown,orolla,oung,pair,pale,peduncle,pendulous,per,pericarp,perpendicular,plurifoliat,porrect,portion,prickl,primary,ruit,secondary,sessile,short,short-styled,shorter,side,slightly,sparsely,stalk,stalked,staminat,stellate,stout,tamen,terete,tertiary,time,trichome,unarmed,unit,vary,vein,venation,visible,wide,woody,yellow-green,ympodial	anthesi,arrangement,bud,coat,colour,connation,corolla,decurrency,dry,embryo,feature,form,growth,height,history,inflorescence,life,long-acuminate,minor,na,new,number,ovary,papilla,pore,reproduction,seed,shape,size,spacing,specimen,stigma,texture,tuberculation,type,width,winging	-3,0.1-0.4,0.3-1,0.3-1.5,0.5-2,1,1.3-1.7,1.5-2.5,1.5-6,1/2-2/3,1/3,2.5-3,2.8-3.2,3-5.5,3-7,5-11,5-9,6-12,8-12,8-18,acicular,andromonoecious,apart,apically,base,berry,broad-deltate,brown,cell,cm,connivent,cordate,cuneate,dark,densely,erect,flattened,flattened-reniform,glabrous,glandular,hair,herb,lateral,less,lobed,maturity,mauve,mm,moderately,narrow-deltate,obtuse,outline,ovate,pit,poricidal,prickly,raised,scandent,shrub,simple,small,smooth,sometimes,spaced,spherical,spreading,stellate-pubescent,straight,tapering,tip,unbranched,upper,usually,way,yellow	long-acuminate,na
