	coreid	status	nwords_original	nwords_result	nwords_val	nwords_recovered	nwords_omitted	nwords_created	nwords_recovered_val	nwords_created_val	common_words	original_only	result_only	common_words_val	val_only
332	wfo-0001029704	success	144	123	80	88	56	35	76	4	0-1.5,1-2,1.5-2.5,1.5-3,1000-1200,15-25,2-2.5,2-3,2-5,3-4-celled,3-5,4,7-10,9-20,acuminate,acute,along,anther,apex,base,berry,blue,branch,broadly,brown,c.,calyx,cm,composed,conical,corolla,cuneate,cut,dark,deeply,dia,ellipsoid,exerted,extra-axillary,few-flowered,filament,flower,fork,fruiting,glabrous,globose,green,halfway,leaf,less,lobed,midrib,minute,minutely,mm,mottled,obovate,obovoid,occasionally,one,ovary,pedicel,peduncle,petiole,pinnatisect,poricidal,pubescent,purple,record,reddish,reticulate,shrub,simple,single,stigma,stout,striped,style,subdiscoidal,surface,tip,trichome,tube,variously,vein,white,within,x	.5,0.5,1,1-4,1.5,1.5-2.5-3,140-185,4-7,5,7-10-14-17,acuman,also,anthesi,apparently,aspect,axi,cell,cunate,deflexed,diam,eaf,eed,enlarged,erect,especially,flowering,gradually,lanceolate,lengthening,lobe,long,lower,moderately,nflorescence,plurifoliat,pore,rounded,ruit,shoot,short,sinus,slit,sombre,sprawling,stellate,stone,straight,subglobo,swollen,tub,twig,ud,unit,variable,ympodial,young	arrangement,bark,bud,characteristic,colour,corrugation,diameter,drying,exertion,form,fruit,glabrousnes,growth,height,history,inflorescence,length,life,lobing,margin,na,new,number,per,perennial,plant,plurifoliate,primary,seed,shape,size,stem,subglobose,texture,type	0-1.5,1-2,1.5-2.5,1.5-3,1000-1200,15-25,2-2.5,2-3,2-5,3-4-celled,3-5,4,7-10,9-20,acuminate,acute,along,base,berry,blue,branch,broadly,brown,c.,calyx,cm,composed,conical,cuneate,cut,dark,deeply,dia,ellipsoid,exerted,extra-axillary,few-flowered,flower,fork,glabrous,globose,green,halfway,less,lobed,midrib,minute,minutely,mm,mottled,obovate,obovoid,occasionally,one,pinnatisect,poricidal,pubescent,purple,record,reddish,reticulate,shrub,simple,single,stout,striped,subdiscoidal,surface,tip,trichome,tube,variously,vein,white,within,x	na,perennial,plurifoliate,subglobose
333	wfo-0001029727	success	257	131	73	96	161	35	71	2	-3,/3,0-30,0-4,0.4-1,0.7-0.9,1-1.2,1-4,1.5-5.5-10,1.6-3,1/3-1/2,2.5-3.2,2.8-4,3-11,3-6,acuminate,acute,anther,anthesi,apex,apparently,articulated,bark,base,berry,brown,calyx,chartaceous,clavate,climber,cm,colourles,cordate,corolla,cupular,densely,diameter,drying,erect,filament,finely,flattened-reniform,glabrous,lateral,leaf,length,lobe,lobed,long,margin,mauve,midpoint,mm,obconical,oblong,occasional,orange-brown,ovate,pair,papillose,pedicel,peduncle,per,petiole,pitted,poricidal,prickle,prickly,primary,ray,red-brown,reddish,rounded,seed,shallowly,shape,shrub,simple,size,smooth,stellate,stellate-pubescent,stem,stigma,style,subentire,surface,tapering,terminal,tip,trichome,tube,vein,way,wide,yellowish	.5,0-15,0-2,0-20,0-40,0-5,0-8,0.1-5,0.15-0.2,0.15-0.3,0.2,0.2-0.5,0.2-2.5,0.3,0.4,0.5,0.5-1.2,0.5-3,0.7-1,1,1-2,1-2-5,1.2-2,1.5-2.3,1.5-2.5,1.5-3,1/2-2/3,1/4,1/8-1/5-1/3,2.5,2.5-5.5,3-7,3/,4-7,4-merou,4-merous,4.5,4.5-5.5-7,5-12,5-8,5-9,5.5-7,6-11,7-10,abaxial,abaxially,acicular,adaxial,age,almost,along,alternate,alyx,ame,apar,apart,apically,blade,branched,bristle,c.,connivent,covered,curved,darker,deltate,deltoid,developing,different,dimorphic,discolorous,divided,eaf,edge,eed,elongating,equal,except,extending,ferrugineous,filiform,filiform-acuminat,fissure,flower,free,geminate,increasing,inside,lengthening,less,like,lon,longer,lower,m.,mature,middle,midvein,minor,minutely,mixture,moderately,narrow-deltate,nflorescence,nther,older,one,open,orolla,oung,outside,papillo,perfec,perfect,pit,plurifoliat,pore,porrect,portion,prickl,protruding,pubescent,raised,rarely,red-brow,reduced,regular,scandent,scar,series,sessile,short,sinus,sometimes,spaced,spreading,stalk,stalked,straight,strongly,tamen,tearing,terete,tertiary,time,toward,translucent,transverse,unarmed,uneven,unit,upper,variable,variously,vary,venation,violet,visible,x,ympodial,young	appearance,arrangement,border,branch,bud,characteristic,colour,corrugation,distal,exertion,form,fruit,fruiting,giving,glabrousnes,growth,height,history,inflorescence,interjected,leaflet,life,lobing,na,new,number,ovary,perennial,plant,pseudostipule,texture,thicknes,type,variation,width	-3,/3,0-30,0-4,0.4-1,0.7-0.9,1-1.2,1-4,1.5-5.5-10,1.6-3,1/3-1/2,2.5-3.2,2.8-4,3-11,3-6,acuminate,acute,anthesi,apparently,articulated,base,berry,brown,chartaceous,clavate,climber,cm,colourles,cordate,corolla,cupular,densely,diameter,drying,erect,finely,flattened-reniform,glabrous,lateral,lobed,long,mauve,mm,obconical,oblong,occasional,orange-brown,ovate,pair,papillose,per,pitted,poricidal,prickly,red-brown,reddish,rounded,shallowly,shrub,simple,smooth,stellate,stellate-pubescent,subentire,tapering,terminal,tip,trichome,way,wide,yellowish	na,perennial
334	wfo-0001029731	success	246	145	91	105	141	40	89	2	.5,.6,1-2,1-2.5,1.5,1.5-2.5,10-20,2.5,2.5-4.5,3-4,31,4,4-9,6,6-7,8-9,acquiring,acuminate,acute,almost,along,anther,apex,apically,bark,base,berry,black,branch,branched,brown,calyx,clavate,cm,concolorous,conical,coriaceous,corolla,crinkled,cuneate,diameter,dilated,distributed,drying,elliptic,entire,epiphyte,erect,evenly,exserted,filament,flaring,fruit,fruiting,glabrous,ground,lateral,leaf,liana,linear,lobe,lobed,long,long-ellipsoid,longitudinal,margin,maturity,mauve,midvein,mm,obconical,oblong,obovate,orange-brown,pedicel,peduncle,petiole,primary,pyriform,revolute,ribbed,ridge,ridged,rounded,several,slender,sometimes,sparsely,stem,stigma,style,succulent,surface,terminal,thick,toward,tube,vein,white,wide,widely,winged,woody,x,yellow-green	0.05,0.1-0.8,0.25-0.3,1,1-1.5,1.5-3,1/3,1994,2,2-3,2-6,3,3-10,4-5,7-11,abaxially,accrescent,adaxially,age,alyx,anthesi,apar,apparently,arcy,articulated,basal,basally,beak,becoming,boundary,branching,broadly,bumpy,clearly,connate,darker,delimited,delineated,deltoid,dense,development,different,domatia,dorsal,dorsifixed,dry,dull,eaf,early,elongating,enlarge,equal,even,faint,filiform,fine,finely,flattened,fleshy,flower,free,hair,iscoid,lamina,large,later,lengthening,less,like,lon,longitudinally,lower,main,mature,much,narrowly,nflorescence,nther,obtuse,occasionally,often,orolla,pair,papillae,papillose,part,pendulous,perfec,pericarp,persisting,plurifoliat,pore,poricidal,portion,prominent,protruding,rachi,raised,rakotozafy,rarely,reflexed,reported,ruit,scar,see,shallowly,shorter,simple,sinus,slightly,small,smaller,smoot,straight,stretched,stump,sunk,tearing,thickened,thinner,though,time,tip,trichome,tub,tuft,ud,unit,usually,vary,venation,ventral,visibl,visible,well-developed,wing,wrinkling,yellow,ympodial,young,’	appearance,arrangement,border,bud,characteristic,colour,corrugation,distal,exertion,form,giving,glabrousnes,growth,height,history,inflorescence,interjected,leaflet,length,life,lobing,midpoint,na,new,number,ovary,per,plant,prickle,pseudostipule,ray,seed,shape,size,smooth,texture,thicknes,type,variation,width	.5,.6,1-2,1-2.5,1.5,1.5-2.5,10-20,2.5,2.5-4.5,3-4,31,4,4-9,6,6-7,8-9,acquiring,acuminate,acute,almost,along,apex,apically,base,berry,black,branch,branched,brown,calyx,clavate,cm,concolorous,conical,coriaceous,corolla,crinkled,cuneate,diameter,dilated,distributed,drying,elliptic,entire,epiphyte,erect,evenly,exserted,flaring,glabrous,ground,lateral,liana,linear,lobed,long,long-ellipsoid,longitudinal,maturity,mauve,midvein,mm,obconical,oblong,obovate,orange-brown,pyriform,revolute,ribbed,ridge,ridged,rounded,several,slender,sometimes,sparsely,succulent,surface,terminal,thick,toward,tube,white,wide,widely,winged,woody,x,yellow-green	na,smooth
335	wfo-0001029741	success	137	129	74	90	47	39	73	1	.4,.5,0.9-1.2,1-3.5,1.1-1.3,1.5-4,1.5-6,10-50-flowered,2-2.5,2.5-7.8,3,9.5-22.5,?,accrescent,acute,age,anther,apex,attenuate,base,becoming,berry,black,calyx,capitate,cm,completely,corolla,dark,dia,drying,early,elliptic,exserted,filament,fruit,fruiting,furcate,glabrous,globose,green,growth,inflorescence,lateral,leaf,lenticellate,lighter,lobe,lobed,long,middle,minutely,mm,nearly,new,opposite,ovary,ovate,papillose,pedicel,petiole,pore,poricidal,prominent,proximal,quite,raised,reddish-brown,shaped,shrub,size,slender,slightly,stem,stigma,straight,style,tapering,tear-drop,tip,tree,tube,usually,variable,vein,weak,white,widest,woody,x	0.5-1.5,0.8-3.5,1-1.5,1.5,2.2-9,anthesi,apiculate,branched,ca,caly,closely,deflexed,deltoid,differing,difoliate,divisio,dry,eaf,edicel,eed,erect,flower,free,geminat,glabrou,immature,known,lon,lower,main,major,minor,nflorescence,overlapping,pair,papillo,planar,portion,produced,ruit,scar,spaced,tall,ud,unit,wood,ympodial	arrangement,bark,branch,bud,characteristic,colour,corrugation,diameter,distal,exertion,form,glabrousnes,height,history,interjected,leaflet,length,life,lobing,margin,midpoint,na,number,peduncle,per,plant,prickle,primary,pseudostipule,ray,seed,shape,surface,terminal,texture,thicknes,type,variation,width	.4,.5,0.9-1.2,1-3.5,1.1-1.3,1.5-4,1.5-6,10-50-flowered,2-2.5,2.5-7.8,3,9.5-22.5,?,accrescent,acute,age,attenuate,base,becoming,berry,black,calyx,capitate,cm,completely,dark,dia,drying,early,elliptic,exserted,fruit,furcate,glabrous,globose,green,leaf,lenticellate,lighter,lobed,long,middle,minutely,mm,nearly,opposite,ovate,papillose,pore,poricidal,prominent,proximal,quite,raised,reddish-brown,shaped,shrub,size,slender,slightly,straight,tapering,tear-drop,tip,tree,tube,usually,variable,weak,white,widest,woody,x	na
336	wfo-0001029744	success	113	85	54	66	47	19	52	2	0.3-0.6,1.5,2-4,5-8,50,8-10-flowered,acute,apart,apex,bark,base,blunt,branch,calyx,cm,deltate,densely,difoliate,elliptic,entire,extreme,flattened,flexuous,form,fruit,geminate,glabrescent,glabrous,golden,incrassate,lanceolate,leaf,lobe,long-acuminate,margin,minutely,mm,narrowly,oblanceolate,oblique,occasionally,older,ovoid-reniform,pale,pedicel,petiole,pitted,pubescent,revolute,scar,shape,shrub,simple,single-celled,slightly,small,sometimes,somewhat,stem,surface,thin,tip,trichome,unifoliate,uniseriate,young	0.5-1,1,1.5-3.2,2,7-15,8-11,abaxially,adaxially,along,beginning,brow,dendritic,denser,distinct,eaf,eed,examined,fide,inflorescenc,lamina,leave,looping,lower,major,marginal,mature,minor,nflorescence,node,non-reproductive,opposite,pair,primary,pubescence,see,similar,smaller,smith,spaced,thee,ud,unicellular,unit,vein,white,x,ympodial	3,abaxial,adaxial,arrangement,brown,characteristic,colour,growth,hair,height,history,inflorescence,length,life,plant,seed,spacing,texture,width	0.3-0.6,1.5,2-4,5-8,50,8-10-flowered,acute,apart,blunt,branch,cm,deltate,densely,difoliate,elliptic,entire,extreme,flattened,flexuous,geminate,glabrescent,glabrous,golden,incrassate,lanceolate,leaf,long-acuminate,minutely,mm,narrowly,oblanceolate,oblique,occasionally,older,ovoid-reniform,pale,pitted,pubescent,revolute,shrub,simple,single-celled,slightly,small,sometimes,somewhat,stem,thin,tip,unifoliate,uniseriate,young	3,brown
337	wfo-0001029746	success	179	138	78	96	83	42	77	1	0.3-2,0.7-1,1,1-1.3,1-1.5,1.2-1.5,1.5,2-7,3,3-4,4-9,6,8-11,acuminate,acute,anther,anthesi,apex,base,berry,broadly,brown,calyx,capitate,centre,cm,conical,cordate,corolla,crenate,cup-shaped,dark,darker,densely,diameter,ellipsoid,entire,erect,exerted,filament,flattened,fleshy,fruit,fruiting,glabrous,glandular,globose,greenish,herb,heteromorphic,hollow,inflorescence,internodal,irregularly,leaf,less,lobe,margin,mature,minutely,mm,nodding,orange,ovary,ovate,ovoid,pair,pale,papillose,pedicel,peduncle,petiole,pitted,primary,principal,pubescent,purple,red,reddish,reflexed,shallowly,simple,slender,slightly,somewhat,stem,stigma,strongly,style,subshrub,surface,triangular,tube,vein,x,–3	.5,0.5-1,2,2-2.5,2-4,2-8,3-4-pluri-foliate,3-4.5,3-6,6-7,8-10,abaxially,adaxially,age,apart,bearing,becoming,blackish,c.,cell,ciliate,color,crowded,curved,eaf,edicel,eed,elliptic,enlarged,flower,flush,free,gland-tipped,growing,horn,lamina,lengthening,lon,long,longer,longest,lower,markedly,maturit,mid-length,mixed,narrowly,near,nflorescence,occasionally,papillo,pericarp,plan,pore,poricidal,portion,pubescen,rachi,ruit,scar,shortest,single,slit,spaced,sparse,sparsely,spreading,straight,testal,thin,third,tip,trichome,ud,uniseriate,unit,upper,upward,wall,widely,widest,woody,ympodial	appearance,arrangement,bark,border,branch,bud,characteristic,colour,corrugation,distal,drying,exertion,form,giving,glabrousnes,growth,height,history,interjected,lateral,leaflet,length,life,lobing,midpoint,na,new,number,per,plant,prickle,pseudostipule,ray,seed,shape,size,terminal,texture,thicknes,type,variation,width	0.3-2,0.7-1,1,1-1.3,1-1.5,1.2-1.5,1.5,2-7,3,3-4,4-9,6,8-11,acuminate,acute,anthesi,berry,broadly,brown,calyx,capitate,centre,cm,conical,cordate,crenate,cup-shaped,dark,darker,densely,diameter,ellipsoid,entire,erect,exerted,flattened,fleshy,glabrous,glandular,globose,greenish,herb,heteromorphic,hollow,internodal,irregularly,leaf,less,margin,mature,minutely,mm,nodding,orange,ovate,ovoid,pair,pale,papillose,pitted,principal,pubescent,purple,red,reddish,reflexed,shallowly,simple,slender,slightly,somewhat,strongly,subshrub,triangular,vein,x,–3	na
338	wfo-0001029769	success	142	135	96	104	38	31	92	4	.25,.5,1-1.2,1-3,1.5-2,2.5-3,2.5-8,3.5-4,30-60-flowered,4,5-8,6-17,7-8,8-9,8.5-17,abaxially,acuminate,acute,adaxially,along,anther,anthesi,apex,bark,base,bearing,berry,branch,brochidodromu,brown,calyx,capitate,cerro,cm,conical,corolla,curl-tipped,cyathiform,dark,densely,dia,elliptic,exserted,filament,filiform,flower,fresh,fruiting,glabrous,globose,golden,green,hen,horizontally,inglé,lateral,leaf,less,lobe,lobed,long,main,margin,midrib,minutely,mm,nearly,onto,ovary,ovoid-reniform,pair,papillose,pedicel,petiole,pitted,puberulent,pubescent,reflexed,ried,scattered,shaped,shrub,simple,smooth,somewhat,sparsely,stem,stigma,style,surface,swollen,tear-drop,three,time,tip,trichome,tube,two,uniseriate,vein,white,wide,winged,x	0.5-1.5,1.5-2.5,4-5,apar,ape,archin,ba,deflexed,deltoid,eaf,edicel,eed,free,internodal,like,lon,lower,nflorescence,older,opposite,papillo,pore,poricidal,portion,ruit,scar,spaced,straight,tall,tub,ud,unevenly,unifoliat,unit,widely,woody,ympodial,young	arching,arrangement,bud,characteristic,colour,corrugation,diameter,drying,exertion,form,fruit,glabrousnes,growth,height,history,inflorescence,length,life,lobing,na,new,peduncle,perennial,plant,primary,seed,shape,size,texture,type,unifoliate	.25,.5,1-1.2,1-3,1.5-2,2.5-3,2.5-8,3.5-4,30-60-flowered,4,5-8,6-17,7-8,8-9,8.5-17,abaxially,acuminate,acute,adaxially,along,anthesi,apex,base,bearing,berry,brochidodromu,brown,calyx,capitate,cerro,cm,conical,curl-tipped,cyathiform,dark,densely,dia,elliptic,exserted,filiform,flower,fresh,glabrous,globose,golden,green,hen,horizontally,inglé,lateral,less,lobe,lobed,long,main,margin,midrib,minutely,mm,nearly,onto,ovoid-reniform,pair,papillose,petiole,pitted,puberulent,pubescent,reflexed,ried,scattered,shaped,shrub,simple,smooth,somewhat,sparsely,surface,swollen,tear-drop,three,time,tip,trichome,tube,two,uniseriate,vein,white,wide,winged,x	arching,na,perennial,unifoliate
339	wfo-0001029780	success	204	161	105	122	82	39	103	2	1-1.2,1-2,1.4-1.9,1.5-2,11-24,120-210,15-22,15-45,2-2.5,2-2.8,2-3.5,2-5.5,2.4-4.2,20-60,3,3-6,4-6,5-7,5.5-13,50-70,600-950,8-12,?,abaxially,absent,acumen,acute,adaxially,anther,apex,apparently,attenuate,axe,axillary,base,berry,brownish,bud,chartaceous,cm,condition,connivent,cordate,corolla,cuneate,dark,densely,diameter,distal,drying,filament,flower,forked,fresh,fruit,generally,glabrous,gland,glandular,globose,green,green-white,greenish,hair,half,head,herb,interjected,invested,lanceolate,lateral,leaflet,length,like,lobe,long,longer,margin,membranous,minute,mm,mucilaginous,non-glandular,obtuse,odd-pinnate,ovate,ovoid,pale,pedicel,peduncle,perfect,petiole,pinkish,plant,pubescent,rarely,ripe,rotate,seed,short,size,stem,stigma,streak,stripe,style,subtending,terminal,tetralobulate,throughout,tip,trichome,truncate,tube,typically,unwinged,usually,wet,white,whitish,x,yellow	1-10,2-12,3.5-7.3,4.5-6,5-merou,5.5,ag,along,alyx,apart,articulated,blade,borne,capitat,cell,ciliate,covering,decumbent,digestion,dorsally,eaf,edge,eed,end,enzyme,erec,especially,exceeding,except,flat,folded,geminat,glabrou,greatly,hair-like,hal,high,homostylous,honeycomb-shaped,lengthening,living,lower,make,midrib,minutely,nflorescence,often,orbicular,orolla,pair,petiolulate,petiolule,plurifoliate,pore,poricidal,proximal,puberulent,reduced,removed,ruit,sessile,seudostipule,singly,slit,spaced,specimen,stamen,ste,stolo,straight,subequal,tall,tamen,tem,testal,thick,tri-,tuber,unit,vary,wall,ympodial	appearance,arrangement,bark,border,branch,calyx,capitate,characteristic,colour,corrugation,exertion,form,giving,glabrousnes,growth,height,history,inflorescence,leaf,life,lobing,midpoint,na,new,number,ovary,per,prickle,primary,pseudostipule,ray,shape,surface,texture,thicknes,type,variation,vein,width	1-1.2,1-2,1.4-1.9,1.5-2,11-24,120-210,15-22,15-45,2-2.5,2-2.8,2-3.5,2-5.5,2.4-4.2,20-60,3,3-6,4-6,5-7,5.5-13,50-70,600-950,8-12,?,abaxially,absent,acumen,acute,adaxially,apparently,attenuate,axe,axillary,berry,brownish,bud,chartaceous,cm,condition,connivent,cordate,cuneate,dark,densely,diameter,distal,drying,flower,forked,fresh,generally,glabrous,gland,glandular,globose,green,green-white,greenish,hair,half,head,herb,invested,lanceolate,length,like,long,longer,membranous,minute,mm,mucilaginous,non-glandular,obtuse,odd-pinnate,ovate,ovoid,pale,perfect,pinkish,plant,pubescent,rarely,ripe,rotate,short,stem,streak,stripe,subtending,terminal,tetralobulate,throughout,tip,trichome,truncate,typically,unwinged,usually,wet,white,whitish,x,yellow	capitate,na
340	wfo-0001029784	success	229	145	84	109	120	36	81	3	.5,0-4,0.2-0.3,0.2-0.7-1.2,0.25-0.3,0.3-0.5,0.3-1,0.4-0.45,0.4-0.6,0.4-1-2,0.5-1.2-2.5,0.5-1.5,0.6-1,0.9-1.2,1-1.1,1-1.2,1-1.5,1-2.5-3.5,1-4,1.0-1.3,1.7-2.6,2,2-2.5-5,2/3,5-10-12,acuminate,acute,anther,anthesi,apex,appearance,articulated,base,berry,broadly,brown,calyx,capitate,cm,conical,corolla,crenate-serrate,dark,densely,diameter,distal,eglandular,elliptic,exserted,filament,flower,fruit,fruiting,giving,globose,golden,green,hair-like,half,halfway,herb,imparipinnate,inflorescence,interjected,interrupted,lanceolate,lateral,leaflet,like,lobe,long,margin,mm,mostly,narrowly,obovate,outgrowth,ovary,pale,pedicel,peduncle,perennial,petiole,plant,primary,proximal,pseudostipule,pubescent,reflexed,silky,simple,soft,sparsely,stem,stigma,stripe,strongly,style,surface,terminal,thick,trichome,truncate,tube,vein,velvety,wide,x,yellow	.1,.2,0.1-0.15,0.1-0.2-0.3,0.1-0.5,0.2,0.2-0.5,0.3-0.35,0.3-0.4,0.4-0.5,0.5,1,1-2,1-2-4.5,1-2-celled,1.5-3-5,1/3,2-3-celled,2-4,2-5-14,2-foliate,2-locular,3-5-8,abaxial,abaxially,absent,abundant,adaxially,adpressed,along,angled,apical,appendage,arising,articulation,axi,basal,basicopically,beneath,bract,cell,column,crenation,decurrent,deeper,developed,distributed,due,eaf,edicel,eed,enclosing,entire,evenly,glabrescent,glabrous,glandular,gree,hal,head,included,internode,interspersed,irregularly,lamina,larger,live,lon,long-acuminate,loosely,lower,markedly,maturing,multicellular,nflorescence,node,northern,occasionally,often,orbicular,pair,paler,patent,pentagonal,petiolule,population,present,pubescence,rarely,ripe,robust,ruit,scattered,secondary,sessile,smaller,sometimes,somewhat,sparse,spreadin,staminal,sterile,stout,straight,tem,tertiary,testa,trailing,ud,undulate,unicellular,uniseriate,unit,unseriate,usually,wall,white,winged,woody,ympodial	1.5-3.5,5-8,arrangement,bark,border,branch,bud,characteristic,colour,corrugation,drying,exertion,form,glabrousnes,growth,height,history,leaf,length,life,lobing,midpoint,na,new,number,per,prickle,ray,seed,shape,size,texture,thicknes,type,variation,width	.5,0-4,0.2-0.3,0.2-0.7-1.2,0.25-0.3,0.3-0.5,0.3-1,0.4-0.45,0.4-0.6,0.4-1-2,0.5-1.2-2.5,0.5-1.5,0.6-1,0.9-1.2,1-1.1,1-1.2,1-1.5,1-2.5-3.5,1-4,1.0-1.3,1.7-2.6,2,2-2.5-5,2/3,5-10-12,acuminate,acute,anthesi,articulated,berry,broadly,brown,calyx,capitate,cm,conical,crenate-serrate,dark,densely,diameter,distal,eglandular,elliptic,exserted,flower,globose,golden,green,hair-like,half,halfway,herb,imparipinnate,interrupted,lanceolate,like,long,mm,mostly,narrowly,obovate,outgrowth,pale,perennial,proximal,pubescent,reflexed,silky,simple,soft,sparsely,stem,stripe,strongly,thick,trichome,truncate,velvety,wide,x,yellow	1.5-3.5,5-8,na
341	wfo-0001029785	success	223	157	104	118	105	39	102	2	0-2,0.1-0.5,0.3-2.2,0.4-4.9,0.8-1,1-1.2,1-2,1-5,1.2-3.2,1.5-3.6,1.8-3.5,1.8-7,10-26,3-6,3.5-5,3.8-7.2,4-10.5,5-16,6,8-11,abaxially,acute,adaxially,anther,apex,attenuate,axillary,base,berry,brownish,bud,cell,chartaceous,clavate,cm,commonly,condition,connivent,corolla,covering,cuneate,dark,darker,diameter,distal,drying,filament,forked,fresh,fruit,generally,glabrous,globose,green,green-white,greenish,hair,hair-like,half,herb,interjected,invested,lanceolate,lateral,leaf,leaflet,like,lobe,long,make,margin,membranous,mm,mucilaginous,multiple-celled,non-glandular,oblique,odd-pinnate,outer,ovoid,pedicel,peduncle,petiole,plant,poricidal,pubescent,purple,purple-tinged,ripe,rounded,seed,short,size,slightly,sparsely,stem,stigma,style,subglabrous,subtending,terminal,testal,thick,throughout,tip,tube,typically,unbranched,unwinged,usually,vein,violet,wall,wet,whitish,wide,x,yellow	0-3,1-10,2-4,3-4,3-8,5-9,5-merou,absent,acumen,ag,along,alyx,apart,apparently,articulation,axe,blade,borne,broadly,capitat,cordate,decreasing,decumbent,denser,digestion,dorsally,eaf,edge,eed,elliptic,end,enzyme,erec,especially,exceeding,flat,flower,folded,geminat,glabrou,greatly,homostylous,honeycomb-shaped,larger,lengthening,living,lower,markedly,medium,middle,midrib,minute,minutely,mottled,much,nflorescence,obovate,obtuse,one-quarte,orbicular,orolla,ovate,pair,pale,pentagonal,perfect,petiolulate,petiolule,plurifoliate,point,pore,present,puberulent,quite,rarely,removed,rotate,ruit,scale-like,sessile,seudostipule,shallowly,singly,slit,sometimes,spaced,specimen,stamen,ste,stolo,straight,stripe,tall,tamen,tem,toward,tri-,truncate,tuber,unequal,unit,variable,vary,white,ympodial	appearance,arrangement,bark,border,branch,calyx,capitate,characteristic,colour,corrugation,exertion,form,fruiting,giving,glabrousnes,growth,height,history,inflorescence,length,life,lobing,midpoint,na,new,number,ovary,per,prickle,primary,pseudostipule,ray,shape,surface,texture,thicknes,type,variation,width	0-2,0.1-0.5,0.3-2.2,0.4-4.9,0.8-1,1-1.2,1-2,1-5,1.2-3.2,1.5-3.6,1.8-3.5,1.8-7,10-26,3-6,3.5-5,3.8-7.2,4-10.5,5-16,6,8-11,abaxially,acute,adaxially,attenuate,axillary,berry,brownish,bud,cell,chartaceous,clavate,cm,commonly,condition,connivent,corolla,covering,cuneate,dark,darker,distal,drying,forked,fresh,generally,glabrous,globose,green,green-white,greenish,hair,hair-like,half,herb,invested,lanceolate,lateral,like,lobe,long,make,margin,membranous,mm,mucilaginous,multiple-celled,non-glandular,oblique,odd-pinnate,outer,ovoid,plant,poricidal,pubescent,purple,purple-tinged,ripe,rounded,seed,short,slightly,sparsely,stem,subglabrous,subtending,terminal,testal,thick,throughout,tip,tube,typically,unbranched,unwinged,usually,violet,wall,wet,whitish,wide,x,yellow	capitate,na
342	wfo-0001029789	success	167	125	64	80	87	45	60	4	0-2,0.2-0.5,0.5-2.8,0.8-3.5,1-3,1.7-8.5,1.8-6.5,12,2-6.5,2.7-4.7,3-8.5,4-10,5-7,7-16.6,8-9,acuminate,acute,anther,apex,axillary,base,basiscopic,blue,broadly,bud,chartaceous,clavate,cm,corolla,dark,decurrent,diameter,distal,filament,fruit,generally,glabrous,green,hair,half,herb,interjected,lanceolate,lateral,leaf,leaflet,light,lilac,linear,lobe,long-attenuate,membranous,minute,mm,narrowly,odd-pinnate,ovary,ovate,pedicel,peduncle,petiole,plant,pubescent,rarely,sessile,short,side,simple,size,sparsely,stigma,style,subglabrous,subtending,terminal,tinged,tube,typically,white,x	1-10,1-2,1.5-2,2-25,2-3,2-6,3-5,4-13,5-merou,6,6-7,7-21,abaxially,acumen,adaxiall,adaxially,ag,alyx,apart,apparently,articulated,attenuate,axe,blade,capitat,connivent,decreasing,dorsally,eaf,edge,eed,erec,exceeding,flat,flower,folded,forked,formed,geminat,greatly,hal,homostylous,lant,lengthening,like,long,lower,lunate,maturing,minutely,mottled,never,nflorescence,orbicular,orolla,pair,pentagonal,perfect,petiolulate,plurifoliate,pore,poricidal,pubescen,purpl,rachi,rotate,seudostipule,slightly,slit,spaced,stamen,star,ste,sterile,straight,subequal,tall,tamen,tem,tip,toward,tri-,unit,usually,vary,yellow,ympodial	appearance,arrangement,bark,border,branch,calyx,capitate,characteristic,colour,corrugation,drying,erect,exertion,form,fruiting,giving,glabrousnes,growth,height,history,inflorescence,length,life,lobing,margin,midpoint,na,new,number,per,prickle,primary,pseudostipule,purple,ray,seed,shape,stem,surface,texture,thicknes,type,variation,vein,width	0-2,0.2-0.5,0.5-2.8,0.8-3.5,1-3,1.7-8.5,1.8-6.5,12,2-6.5,2.7-4.7,3-8.5,4-10,5-7,7-16.6,8-9,acuminate,acute,axillary,basiscopic,blue,broadly,bud,chartaceous,clavate,cm,dark,decurrent,distal,generally,glabrous,green,hair,half,herb,lanceolate,light,lilac,linear,long-attenuate,membranous,minute,mm,narrowly,odd-pinnate,ovate,plant,pubescent,rarely,sessile,short,side,simple,sparsely,subglabrous,subtending,terminal,tinged,typically,white,x	capitate,erect,na,purple
